row_index,field,old,new,reason
31676,sqli_type,boolean_blind,error_based,critic-correction-type
31681,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31682,sqli_type,error_based,boolean_blind,relabel-classifier
31685,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31686,sqli_type,error_based,rce,relabel-classifier
31686,db_engine,mysql,generic,relabel-classifier
31692,sqli_type,error_based,boolean_blind,relabel-classifier
31692,db_engine,oracle,generic,relabel-classifier
31693,sqli_type,error_based,rce,relabel-classifier
31693,db_engine,mysql,generic,relabel-classifier
31694,sqli_type,error_based,boolean_blind,relabel-classifier
31694,db_engine,oracle,generic,relabel-classifier
31695,sqli_type,error_based,boolean_blind,relabel-classifier
31696,sqli_type,error_based,boolean_blind,relabel-classifier
31696,db_engine,oracle,postgresql,relabel-classifier
31700,sqli_type,boolean_blind,error_based,critic-correction-type
31701,sqli_type,boolean_blind,error_based,critic-correction-type
31703,sqli_type,error_based,boolean_blind,relabel-classifier
31703,db_engine,oracle,postgresql,relabel-classifier
31706,sqli_type,auth_bypass,error_based,relabel-classifier
31706,db_engine,generic,oracle,relabel-classifier
31709,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31712,sqli_type,error_based,boolean_blind,relabel-classifier
31712,db_engine,oracle,postgresql,relabel-classifier
31714,sqli_type,error_based,boolean_blind,relabel-classifier
31714,db_engine,oracle,generic,relabel-classifier
31716,sqli_type,boolean_blind,error_based,critic-correction-type
31718,sqli_type,error_based,boolean_blind,relabel-classifier
31718,db_engine,oracle,postgresql,relabel-classifier
31720,sqli_type,error_based,boolean_blind,relabel-classifier
31724,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31725,sqli_type,boolean_blind,error_based,critic-correction-type
31726,sqli_type,boolean_blind,error_based,critic-correction-type
31728,sqli_type,boolean_blind,error_based,critic-correction-type
31730,sqli_type,boolean_blind,error_based,critic-correction-type
31733,sqli_type,error_based,boolean_blind,relabel-classifier
31733,db_engine,oracle,postgresql,relabel-classifier
31735,sqli_type,boolean_blind,error_based,critic-correction-type
31738,sqli_type,boolean_blind,error_based,relabel-classifier
31745,sqli_type,error_based,boolean_blind,relabel-classifier
31745,db_engine,oracle,postgresql,relabel-classifier
31755,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31757,sqli_type,error_based,boolean_blind,relabel-classifier
31757,db_engine,oracle,postgresql,relabel-classifier
31760,sqli_type,error_based,boolean_blind,relabel-classifier
31760,db_engine,oracle,postgresql,relabel-classifier
31761,sqli_type,error_based,boolean_blind,relabel-classifier
31761,db_engine,oracle,postgresql,relabel-classifier
31768,sqli_type,error_based,boolean_blind,relabel-classifier
31768,db_engine,oracle,postgresql,relabel-classifier
31771,sqli_type,error_based,rce,relabel-classifier
31771,db_engine,mysql,generic,relabel-classifier
31772,sqli_type,boolean_blind,error_based,critic-correction-type
31774,sqli_type,error_based,heavy_query,relabel-classifier
31776,sqli_type,error_based,boolean_blind,relabel-classifier
31777,sqli_type,error_based,heavy_query,relabel-classifier
31778,sqli_type,auth_bypass,benign,relabel-benign-fallback
31778,db_engine,generic,unknown,relabel-benign-fallback
31780,sqli_type,error_based,boolean_blind,relabel-classifier
31780,db_engine,oracle,postgresql,relabel-classifier
31781,sqli_type,error_based,boolean_blind,relabel-classifier
31781,db_engine,oracle,postgresql,relabel-classifier
31782,sqli_type,error_based,boolean_blind,relabel-classifier
31785,sqli_type,error_based,boolean_blind,relabel-classifier
31787,sqli_type,error_based,boolean_blind,relabel-classifier
31787,db_engine,oracle,postgresql,relabel-classifier
31791,sqli_type,error_based,rce,relabel-classifier
31791,db_engine,mysql,generic,relabel-classifier
31792,sqli_type,boolean_blind,error_based,relabel-classifier
31795,sqli_type,error_based,boolean_blind,relabel-classifier
31795,db_engine,oracle,postgresql,relabel-classifier
31796,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31796,db_engine,generic,oracle,relabel-classifier
31797,sqli_type,boolean_blind,error_based,relabel-classifier
31799,sqli_type,error_based,boolean_blind,relabel-classifier
31799,db_engine,oracle,postgresql,relabel-classifier
31803,sqli_type,boolean_blind,error_based,critic-correction-type
31804,sqli_type,error_based,boolean_blind,relabel-classifier
31804,db_engine,oracle,generic,relabel-classifier
31808,sqli_type,error_based,boolean_blind,relabel-classifier
31809,sqli_type,error_based,rce,critic-correction-type
31812,sqli_type,error_based,boolean_blind,relabel-classifier
31812,db_engine,oracle,generic,relabel-classifier
31815,sqli_type,boolean_blind,error_based,relabel-classifier
31817,sqli_type,boolean_blind,error_based,relabel-classifier
31818,sqli_type,error_based,boolean_blind,relabel-classifier
31818,db_engine,oracle,postgresql,relabel-classifier
31821,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31822,sqli_type,error_based,boolean_blind,relabel-classifier
31822,db_engine,oracle,generic,relabel-classifier
31823,sqli_type,boolean_blind,error_based,critic-correction-type
31824,sqli_type,boolean_blind,error_based,critic-correction-type
31830,sqli_type,error_based,benign,relabel-benign-fallback
31830,db_engine,postgresql,unknown,relabel-benign-fallback
31831,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31835,sqli_type,error_based,rce,critic-correction-type
31836,sqli_type,error_based,rce,relabel-classifier
31836,db_engine,mysql,generic,relabel-classifier
31843,sqli_type,error_based,boolean_blind,relabel-classifier
31843,db_engine,oracle,generic,relabel-classifier
31845,sqli_type,error_based,boolean_blind,relabel-classifier
31853,sqli_type,error_based,boolean_blind,relabel-classifier
31864,sqli_type,boolean_blind,error_based,critic-correction-type
31869,sqli_type,boolean_blind,error_based,critic-correction-type
31870,sqli_type,boolean_blind,error_based,critic-correction-type
31873,sqli_type,boolean_blind,error_based,critic-correction-type
31874,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31875,sqli_type,error_based,rce,relabel-classifier
31875,db_engine,mysql,oracle,relabel-classifier
31876,sqli_type,boolean_blind,error_based,critic-correction-type
31878,sqli_type,error_based,boolean_blind,relabel-classifier
31881,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31885,sqli_type,error_based,boolean_blind,relabel-classifier
31885,db_engine,oracle,generic,relabel-classifier
31887,sqli_type,boolean_blind,error_based,critic-correction-type
31889,sqli_type,error_based,boolean_blind,relabel-classifier
31892,sqli_type,error_based,boolean_blind,relabel-classifier
31892,db_engine,oracle,postgresql,relabel-classifier
31893,sqli_type,error_based,rce,critic-correction-type
31896,sqli_type,error_based,benign,relabel-benign-fallback
31896,db_engine,oracle,unknown,relabel-benign-fallback
31897,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31899,sqli_type,boolean_blind,error_based,critic-correction-type
31901,sqli_type,boolean_blind,error_based,critic-correction-type
31906,sqli_type,boolean_blind,error_based,critic-correction-type
31912,sqli_type,error_based,benign,relabel-benign-fallback
31912,db_engine,postgresql,unknown,relabel-benign-fallback
31914,sqli_type,boolean_blind,error_based,critic-correction-type
31916,sqli_type,error_based,rce,relabel-classifier
31916,db_engine,mysql,generic,relabel-classifier
31920,sqli_type,error_based,heavy_query,relabel-classifier
31920,db_engine,postgresql,oracle,relabel-classifier
31922,sqli_type,error_based,boolean_blind,relabel-classifier
31924,sqli_type,error_based,boolean_blind,relabel-classifier
31924,db_engine,oracle,postgresql,relabel-classifier
31925,sqli_type,error_based,boolean_blind,relabel-classifier
31925,db_engine,oracle,postgresql,relabel-classifier
31926,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31937,sqli_type,error_based,boolean_blind,relabel-classifier
31937,db_engine,oracle,postgresql,relabel-classifier
31939,sqli_type,boolean_blind,error_based,critic-correction-type
31942,sqli_type,boolean_blind,error_based,critic-correction-type
31943,sqli_type,error_based,boolean_blind,relabel-classifier
31943,db_engine,oracle,generic,relabel-classifier
31944,sqli_type,boolean_blind,error_based,critic-correction-type
31946,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31947,sqli_type,boolean_blind,error_based,critic-correction-type
31948,sqli_type,auth_bypass,boolean_blind,relabel-classifier
31950,sqli_type,error_based,boolean_blind,relabel-classifier
31950,db_engine,oracle,postgresql,relabel-classifier
31952,sqli_type,error_based,benign,relabel-benign-fallback
31952,db_engine,postgresql,unknown,relabel-benign-fallback
31953,sqli_type,boolean_blind,error_based,critic-correction-type
31957,sqli_type,error_based,boolean_blind,relabel-classifier
31957,db_engine,oracle,generic,relabel-classifier
31958,sqli_type,error_based,boolean_blind,relabel-classifier
31958,db_engine,oracle,postgresql,relabel-classifier
31960,sqli_type,boolean_blind,error_based,critic-correction-type
31963,sqli_type,error_based,boolean_blind,relabel-classifier
31963,db_engine,oracle,postgresql,relabel-classifier
31966,sqli_type,error_based,rce,relabel-classifier
31966,db_engine,mysql,generic,relabel-classifier
31967,sqli_type,boolean_blind,error_based,relabel-classifier
31968,sqli_type,error_based,boolean_blind,relabel-classifier
31968,db_engine,oracle,postgresql,relabel-classifier
31969,sqli_type,error_based,boolean_blind,relabel-classifier
31972,sqli_type,boolean_blind,error_based,critic-correction-type
31974,sqli_type,error_based,boolean_blind,relabel-classifier
31974,db_engine,oracle,generic,relabel-classifier
31979,sqli_type,error_based,boolean_blind,relabel-classifier
31979,db_engine,oracle,generic,relabel-classifier
31980,sqli_type,error_based,rce,critic-correction-type
31981,sqli_type,error_based,boolean_blind,relabel-classifier
31981,db_engine,oracle,postgresql,relabel-classifier
31992,sqli_type,boolean_blind,error_based,critic-correction-type
31995,sqli_type,error_based,boolean_blind,relabel-classifier
31997,sqli_type,boolean_blind,error_based,critic-correction-type
31999,sqli_type,error_based,boolean_blind,relabel-classifier
31999,db_engine,oracle,postgresql,relabel-classifier
32002,sqli_type,boolean_blind,error_based,critic-correction-type
32004,sqli_type,error_based,boolean_blind,relabel-classifier
32014,sqli_type,auth_bypass,boolean_blind,relabel-classifier
32019,sqli_type,auth_bypass,boolean_blind,relabel-classifier
32024,sqli_type,boolean_blind,error_based,critic-correction-type
32027,sqli_type,error_based,boolean_blind,relabel-classifier
32027,db_engine,oracle,generic,relabel-classifier
32028,sqli_type,error_based,boolean_blind,relabel-classifier
32028,db_engine,oracle,postgresql,relabel-classifier
32030,sqli_type,error_based,boolean_blind,relabel-classifier
32030,db_engine,oracle,postgresql,relabel-classifier
32034,sqli_type,error_based,rce,relabel-classifier
32034,db_engine,mysql,oracle,relabel-classifier
32037,sqli_type,error_based,boolean_blind,relabel-classifier
32039,sqli_type,error_based,benign,relabel-benign-fallback
32039,db_engine,oracle,unknown,relabel-benign-fallback
32040,sqli_type,error_based,boolean_blind,relabel-classifier
32041,sqli_type,auth_bypass,boolean_blind,relabel-classifier
32042,sqli_type,boolean_blind,error_based,critic-correction-type
32043,sqli_type,error_based,boolean_blind,relabel-classifier
32043,db_engine,oracle,postgresql,relabel-classifier
32044,sqli_type,error_based,benign,relabel-benign-fallback
32044,db_engine,postgresql,unknown,relabel-benign-fallback
32045,sqli_type,boolean_blind,error_based,critic-correction-type
32047,sqli_type,error_based,boolean_blind,relabel-classifier
32057,sqli_type,error_based,boolean_blind,relabel-classifier
32057,db_engine,oracle,postgresql,relabel-classifier
32059,sqli_type,error_based,benign,relabel-benign-fallback
32059,db_engine,oracle,unknown,relabel-benign-fallback
32060,sqli_type,auth_bypass,boolean_blind,relabel-classifier
32064,sqli_type,error_based,boolean_blind,relabel-classifier
32064,db_engine,oracle,postgresql,relabel-classifier
32065,sqli_type,error_based,boolean_blind,relabel-classifier
32066,sqli_type,error_based,boolean_blind,relabel-classifier
32067,sqli_type,error_based,boolean_blind,relabel-classifier
32067,db_engine,oracle,postgresql,relabel-classifier
32072,sqli_type,boolean_blind,error_based,critic-correction-type
32075,sqli_type,auth_bypass,boolean_blind,relabel-classifier
32078,sqli_type,boolean_blind,error_based,relabel-classifier
32079,sqli_type,boolean_blind,error_based,critic-correction-type
32085,sqli_type,error_based,boolean_blind,relabel-classifier
32085,db_engine,oracle,generic,relabel-classifier
32086,sqli_type,error_based,boolean_blind,relabel-classifier
32086,db_engine,oracle,postgresql,relabel-classifier
32090,sqli_type,error_based,boolean_blind,relabel-classifier
32090,db_engine,oracle,generic,relabel-classifier
32091,sqli_type,boolean_blind,error_based,critic-correction-type
32092,sqli_type,auth_bypass,boolean_blind,relabel-classifier
32096,sqli_type,boolean_blind,error_based,critic-correction-type
32098,sqli_type,error_based,boolean_blind,relabel-classifier
32112,sqli_type,error_based,boolean_blind,relabel-classifier
32112,db_engine,oracle,postgresql,relabel-classifier
32121,sqli_type,error_based,boolean_blind,relabel-classifier
32121,db_engine,oracle,postgresql,relabel-classifier
32125,sqli_type,error_based,boolean_blind,relabel-classifier
32125,db_engine,oracle,postgresql,relabel-classifier
32126,sqli_type,error_based,boolean_blind,relabel-classifier
32135,sqli_type,boolean_blind,error_based,critic-correction-type
32136,sqli_type,boolean_blind,error_based,relabel-classifier
32138,sqli_type,error_based,boolean_blind,relabel-classifier
32143,sqli_type,error_based,boolean_blind,relabel-classifier
32143,db_engine,oracle,generic,relabel-classifier
32144,sqli_type,boolean_blind,error_based,critic-correction-type
32147,sqli_type,boolean_blind,error_based,critic-correction-type
32152,sqli_type,boolean_blind,error_based,critic-correction-type
32156,sqli_type,error_based,boolean_blind,relabel-classifier
32158,sqli_type,error_based,boolean_blind,relabel-classifier
32158,db_engine,oracle,postgresql,relabel-classifier
32159,sqli_type,boolean_blind,error_based,relabel-classifier
32164,sqli_type,auth_bypass,boolean_blind,relabel-classifier
32168,sqli_type,boolean_blind,error_based,critic-correction-type
32174,sqli_type,boolean_blind,error_based,relabel-classifier
32176,sqli_type,error_based,boolean_blind,relabel-classifier
32178,sqli_type,auth_bypass,boolean_blind,relabel-classifier
