row_index,payload_norm,sqli_type,db_engine,confidence,reasoning,label_source,verdict,critic_evidence,correction_json
9832,-2817%' ) or 8255 = 3841--,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 1 close). Plus attack signal detected -> benign label wrong",
9840,"-7395%"" order by 1--",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced double quotes (1). Plus attack signal detected -> benign label wrong,
9863,"-8065"" ) ) ) order by 1--",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (0 open, 3 close). Plus attack signal detected -> benign label wrong",
9898,"1"" or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced double quotes (1). Plus attack signal detected -> benign label wrong,
9903,-6341' or 5903 = ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and 'ugys' = 'ugys,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=unknown","{""db_engine"": ""firebird""}"
9967,"1' ) or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (8 open, 9 close). Plus attack signal detected -> benign label wrong",
10025,-8538%' or 5903 = ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) and '%' = ',benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=unknown","{""db_engine"": ""firebird""}"
10068,-4954' ) or 8571 = 8571--,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 1 close). Plus attack signal detected -> benign label wrong",
10076,"1"" ) ) or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (8 open, 10 close). Plus attack signal detected -> benign label wrong",
10105,"1"" and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced double quotes (1). Plus attack signal detected -> benign label wrong,
10137,"1"" or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced double quotes (1). Plus attack signal detected -> benign label wrong,
10217,-1354 ) ) or 8571 = 8571--,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: parentheses mismatch (0 open, 2 close). Plus attack signal detected -> benign label wrong",
10240,"call regexp_substring ( repeat ( right ( char ( 3702 ) ,0 ) ,500000000 ) ,null ) and ""rugr"" = ""rugr",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced double quotes (3). Plus attack signal detected -> benign label wrong,
10257,-3520%' or 8571 = 8571--,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (1). Plus attack signal detected -> benign label wrong,
10350,"1%"" ) ) or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (8 open, 10 close). Plus attack signal detected -> benign label wrong",
10357,-7675%' ) ) ) order by 1--,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 3 close). Plus attack signal detected -> benign label wrong",
10364,-2431' ) or 8571 = 8571--,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 1 close). Plus attack signal detected -> benign label wrong",
10456,"-9031%"" ) order by 1--",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (0 open, 1 close). Plus attack signal detected -> benign label wrong",
10506,"1' ) ) as ovbz where 3203 = 3203 ( select ( case when ( 4587 = 4587 ) then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 ) end ) from ( values ( 0 ) ) ) --",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (16 open, 18 close). Plus attack signal detected -> benign label wrong",
10521,"1' in boolean mode ) and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (5 open, 6 close). Plus attack signal detected -> benign label wrong",
10554,-7773' or 5903 = ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ),benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (5). Payload syntax not complete, confidence may need adjustment | [C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=unknown","{""db_engine"": ""firebird""}"
10556,-3597' ) ) order by 1--,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 2 close). Plus attack signal detected -> benign label wrong",
10558,"1"" ) as qirf where 6200 = 6200 ( select ( case when ( 5451 = 5451 ) then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null ) else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 ) end ) from information_schema.system_users ) --",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (11 open, 12 close). Plus attack signal detected -> benign label wrong",
10559,"1%"" or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced double quotes (1). Plus attack signal detected -> benign label wrong,
10583,"-1503"" order by 1--",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced double quotes (1). Plus attack signal detected -> benign label wrong,
10585,1' ) ) ) and 2542 = 7042--,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (0 open, 3 close). Plus attack signal detected -> benign label wrong",
10588,"-4373%"" ) ) or 5672 = 5188--",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (0 open, 2 close). Plus attack signal detected -> benign label wrong",
10635,"-3827"" ) or 8571 = 8571--",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (1); parentheses mismatch (0 open, 1 close). Plus attack signal detected -> benign label wrong",
10688,-8045 ) ) ) order by 1--,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: parentheses mismatch (0 open, 3 close). Plus attack signal detected -> benign label wrong",
10690,"1%"" order by 1--",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced double quotes (1). Plus attack signal detected -> benign label wrong,
18706,"INSERT INTO motor ( gasoline, something, single, because, below, announced ) VALUES ( 'gather', 'produce'. fight', 'chart', 'plate', 'meat', 'nose' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
18805,"INSERT INTO nobody ( trade, happen, amount, usual, interest, pony ) VALUES ( 'supply', 'folks'. lonely', 'moving', 'contain', 'weight', 'opinion' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
18904,"INSERT INTO open ( recent, somehow, forth, fighting, roll, missing ) VALUES ( 'age', 'pool'. success', 'waste', 'tip', 'satisfied', 'morning' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
19003,"INSERT INTO parts ( shake, mouse, crew, birthday, surrounded, bark ) VALUES ( 'length', 'enemy'. kept', 'truth', 'smoke', 'could', 'about' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
19102,"INSERT INTO chicken ( belt, bad, guess, perhaps, girl, part ) VALUES ( 'feature', 'hidden'. surprise', 'shown', 'wind', 'minute', 'bet' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
19201,"INSERT INTO tall ( oxygen, coach, term, discussion, lake, fall ) VALUES ( 'married', 'comfortable'. surprise', 'summer', 'tune', 'suppose', 'skill' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
19300,"INSERT INTO younger ( improve, darkness, being, anywhere, rather, lie ) VALUES ( 'can', 'percent'. cattle', 'necessary', 'position', 'escape', 'check' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
19399,"INSERT INTO earlier ( military, highest, anyone, house, almost, quite ) VALUES ( 'jet', 'division'. one', 'film', 'shot', 'ago', 'clearly' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
19498,"INSERT INTO command ( trap, equal, classroom, solution, mirror, know ) VALUES ( 'border', 'wave'. share', 'tropical', 'soap', 'first', 'country' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
19597,"INSERT INTO mass ( gain, written, lunch, allow, might, prove ) VALUES ( 'suit', 'root'. pressure', 'given', 'lose', 'writer', 'country' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
19696,"INSERT INTO surrounded ( blood, basic, shot, between, cent, gulf ) VALUES ( 'hidden', 'escape'. few', 'globe', 'job', 'choose', 'lady' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
19794,"INSERT INTO came ( animal, greatly, hurt, species, winter, corner ) VALUES ( 'little', 'not'. went', 'poet', 'over', 'accurate', 'safety' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
19893,"INSERT INTO statement ( at, search, recall, fun, arrive, rapidly ) VALUES ( 'her', 'task'. point', 'pure', 'terrible', 'verb', 'wife' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
19992,"INSERT INTO beyond ( score, percent, wide, late, breathing, gravity ) VALUES ( 'stop', 'layers'. powder', 'anyway', 'skin', 'example', 'follow' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
20091,"INSERT INTO motor ( air, angry, thread, excellent, elephant, type ) VALUES ( 'screen', 'rate'. ago', 'won', 'chemical', 'putting', 'buried' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
20190,"INSERT INTO baseball ( wrote, shall, your, half, rabbit, party ) VALUES ( 'meal', 'ranch'. dead', 'engineer', 'steep', 'unusual', 'service' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
20289,"INSERT INTO south ( second, distant, exclaimed, exactly, wealth, sure ) VALUES ( 'factor', 'bus'. arrive', 'lucky', 'on', 'nails', 'column' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
20388,"INSERT INTO which ( mile, friend, finish, monkey, word, then ) VALUES ( 'against', 'recently'. gray', 'sum', 'stock', 'fastened', 'go' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
20487,"INSERT INTO method ( nice, talk, meet, thought, scientific, just ) VALUES ( 'curious', 'victory'. principle', 'finish', 'independent', 'built', 'married' )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (13). Plus attack signal detected -> benign label wrong,
