structure_cell_id,root_id,y_level,semantic_family,cell_index,cell_recipe,expected_samples,required_tokens,skeleton_reference,structure_signature,cell_contract,module_id,module_short,ruleset_version
PG_BOOL_R058_C03,PG_BOOL_R058,Y3,row_comparison,3,negated_inverse_predicate,6,DISTINCT|FROM|IS|NOT|ROW,"NOT (ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR))",780d7a1f5b278539c4b14a10,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R058_C04,PG_BOOL_R058,Y3,row_comparison,4,is_true_wrapper,6,DISTINCT|FROM|IS|ROW|TRUE,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) IS TRUE",ebb5f7f80733a367086c3f06,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R058_C05,PG_BOOL_R058,Y3,row_comparison,5,is_not_false_wrapper,6,DISTINCT|FALSE|FROM|IS|NOT|ROW,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) IS NOT FALSE",ac0236489744cbe760a8ce5e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R058_C06,PG_BOOL_R058,Y3,row_comparison,6,case_boolean_wrapper,6,CASE|DISTINCT|ELSE|END|FALSE|FROM|IS|ROW|THEN|TRUE|WHEN,"CASE WHEN (ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) THEN TRUE ELSE FALSE END",f30ed1c7bc23597b62cf97fc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R058_C07,PG_BOOL_R058,Y3,row_comparison,7,and_true_guard,6,=|AND|DISTINCT|FROM|IS|ROW,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) AND (INT = INT)",a3c010de4b3ee5409f9e9a71,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R058_C08,PG_BOOL_R058,Y3,row_comparison,8,or_false_guard,6,<|<>|>|DISTINCT|FROM|IS|OR|ROW,"(ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) OR (INT <> INT)",b1ff268c44726a8e31ab1903,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R058_C09,PG_BOOL_R058,Y3,row_comparison,9,equals_true_wrapper,6,=|DISTINCT|FROM|IS|ROW|TRUE,"((ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)) = TRUE)",1d8af34f06f40ec3f95b2dea,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R058_C10,PG_BOOL_R058,Y3,row_comparison,10,coalesce_false_wrapper,6,COALESCE|DISTINCT|FALSE|FROM|IS|ROW,"COALESCE((ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR)), FALSE)",a02c73bac407fa826c9075d4,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R059_C01,PG_BOOL_R059,Y3,row_comparison,1,base_predicate,6,<|ROW,"ROW(INT, INT) < ROW(INT, INT)",2cfec8be794e4de5d5826d69,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R059_C02,PG_BOOL_R059,Y3,row_comparison,2,parenthesized_predicate,6,<|ROW,"(ROW(INT, INT) < ROW(INT, INT))",3bbbe6310be7796dbd867b74,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R059_C03,PG_BOOL_R059,Y3,row_comparison,3,negated_inverse_predicate,6,<|NOT|ROW,"NOT (ROW(INT, INT) < ROW(INT, INT))",ae4dadb99f3438575350a919,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R059_C04,PG_BOOL_R059,Y3,row_comparison,4,is_true_wrapper,6,<|IS|ROW|TRUE,"(ROW(INT, INT) < ROW(INT, INT)) IS TRUE",ddb899d7c9b41497ac059e98,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R059_C05,PG_BOOL_R059,Y3,row_comparison,5,is_not_false_wrapper,6,<|FALSE|IS|NOT|ROW,"(ROW(INT, INT) < ROW(INT, INT)) IS NOT FALSE",0e7f6aafc5dec2c8b6f55995,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R059_C06,PG_BOOL_R059,Y3,row_comparison,6,case_boolean_wrapper,6,<|CASE|ELSE|END|FALSE|ROW|THEN|TRUE|WHEN,"CASE WHEN (ROW(INT, INT) < ROW(INT, INT)) THEN TRUE ELSE FALSE END",a077078d782cb81fc9c28704,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R059_C07,PG_BOOL_R059,Y3,row_comparison,7,and_true_guard,6,<|=|AND|ROW,"(ROW(INT, INT) < ROW(INT, INT)) AND (INT = INT)",4688eef9ebf575a9071d8e26,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R059_C08,PG_BOOL_R059,Y3,row_comparison,8,or_false_guard,6,<|<>|>|OR|ROW,"(ROW(INT, INT) < ROW(INT, INT)) OR (INT <> INT)",96839a27d6a92c33dc6067cc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R059_C09,PG_BOOL_R059,Y3,row_comparison,9,equals_true_wrapper,6,<|=|ROW|TRUE,"((ROW(INT, INT) < ROW(INT, INT)) = TRUE)",1278fa1195e09ff23f4b497d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R059_C10,PG_BOOL_R059,Y3,row_comparison,10,coalesce_false_wrapper,6,<|COALESCE|FALSE|ROW,"COALESCE((ROW(INT, INT) < ROW(INT, INT)), FALSE)",71c1515d4cbdfc91a3c6fd0e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R060_C01,PG_BOOL_R060,Y3,row_comparison,1,base_predicate,6,DISTINCT|FROM|IS|NOT|ROW,"ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)",c74183d6c663da0624ac8c8b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R060_C02,PG_BOOL_R060,Y3,row_comparison,2,parenthesized_predicate,6,DISTINCT|FROM|IS|NOT|ROW,"(ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR))",f5c0cbb6657ce05adafa2b2c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R060_C03,PG_BOOL_R060,Y3,row_comparison,3,negated_inverse_predicate,6,DISTINCT|FROM|IS|NOT|ROW,"NOT (ROW(INT, STR) IS DISTINCT FROM ROW(INT, STR))",23a25684d1dcd4fe78723536,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R060_C04,PG_BOOL_R060,Y3,row_comparison,4,is_true_wrapper,6,DISTINCT|FROM|IS|NOT|ROW|TRUE,"(ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)) IS TRUE",b5c6bf5a6000081636d2ce72,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R060_C05,PG_BOOL_R060,Y3,row_comparison,5,is_not_false_wrapper,6,DISTINCT|FALSE|FROM|IS|NOT|ROW,"(ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)) IS NOT FALSE",060ba4ace4e9e7ae69f27bd9,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R060_C06,PG_BOOL_R060,Y3,row_comparison,6,case_boolean_wrapper,6,CASE|DISTINCT|ELSE|END|FALSE|FROM|IS|NOT|ROW|THEN|TRUE|WHEN,"CASE WHEN (ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)) THEN TRUE ELSE FALSE END",c1461a69c1c6e85aaf5af5b2,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R060_C07,PG_BOOL_R060,Y3,row_comparison,7,and_true_guard,6,=|AND|DISTINCT|FROM|IS|NOT|ROW,"(ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)) AND (INT = INT)",2b6406d83aee97798f3f1d48,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R060_C08,PG_BOOL_R060,Y3,row_comparison,8,or_false_guard,6,<|<>|>|DISTINCT|FROM|IS|NOT|OR|ROW,"(ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)) OR (INT <> INT)",12685825af604442bc2c96ee,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R060_C09,PG_BOOL_R060,Y3,row_comparison,9,equals_true_wrapper,6,=|DISTINCT|FROM|IS|NOT|ROW|TRUE,"((ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)) = TRUE)",7de741ada3b53f722ec9bc86,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R060_C10,PG_BOOL_R060,Y3,row_comparison,10,coalesce_false_wrapper,6,COALESCE|DISTINCT|FALSE|FROM|IS|NOT|ROW,"COALESCE((ROW(INT, STR) IS NOT DISTINCT FROM ROW(INT, STR)), FALSE)",d13fbb718c4db1244a51b00f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R061_C01,PG_BOOL_R061,Y3,conditional_expression,1,base_predicate,6,=|CASE|ELSE|END|THEN|WHEN,CASE WHEN INT = INT THEN STR ELSE STR END = STR,4ca91228e28b5ffa42cef3b7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R061_C02,PG_BOOL_R061,Y3,conditional_expression,2,parenthesized_predicate,6,=|CASE|ELSE|END|THEN|WHEN,(CASE WHEN INT = INT THEN STR ELSE STR END = STR),344219a4d5c1f4d6b0380c2a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R061_C03,PG_BOOL_R061,Y3,conditional_expression,3,negated_inverse_predicate,6,=|CASE|ELSE|END|NOT|THEN|WHEN,NOT (CASE WHEN INT = INT THEN STR ELSE STR END = STR),75611bd748eed9bbcb77bfdc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R061_C04,PG_BOOL_R061,Y3,conditional_expression,4,is_true_wrapper,6,=|CASE|ELSE|END|IS|THEN|TRUE|WHEN,(CASE WHEN INT = INT THEN STR ELSE STR END = STR) IS TRUE,cba07a84eb66d5817008527d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R061_C05,PG_BOOL_R061,Y3,conditional_expression,5,is_not_false_wrapper,6,=|CASE|ELSE|END|FALSE|IS|NOT|THEN|WHEN,(CASE WHEN INT = INT THEN STR ELSE STR END = STR) IS NOT FALSE,cea531a55ac4b0fdebed837d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R061_C06,PG_BOOL_R061,Y3,conditional_expression,6,case_boolean_wrapper,6,=|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN (CASE WHEN INT = INT THEN STR ELSE STR END = STR) THEN TRUE ELSE FALSE END,32fd18523c4b1386125b7e0c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R061_C07,PG_BOOL_R061,Y3,conditional_expression,7,and_true_guard,6,=|AND|CASE|ELSE|END|THEN|WHEN,(CASE WHEN INT = INT THEN STR ELSE STR END = STR) AND (INT = INT),21fdc03ba75acaef9a5ca56f,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R061_C08,PG_BOOL_R061,Y3,conditional_expression,8,or_false_guard,6,<|<>|=|>|CASE|ELSE|END|OR|THEN|WHEN,(CASE WHEN INT = INT THEN STR ELSE STR END = STR) OR (INT <> INT),2bcde059cec864da22635565,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R061_C09,PG_BOOL_R061,Y3,conditional_expression,9,equals_true_wrapper,6,=|CASE|ELSE|END|THEN|TRUE|WHEN,((CASE WHEN INT = INT THEN STR ELSE STR END = STR) = TRUE),3985cea27e72f7f7a4a2ecef,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R061_C10,PG_BOOL_R061,Y3,conditional_expression,10,coalesce_false_wrapper,6,=|CASE|COALESCE|ELSE|END|FALSE|THEN|WHEN,"COALESCE((CASE WHEN INT = INT THEN STR ELSE STR END = STR), FALSE)",fd83a206ee69e015eb65e209,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R062_C01,PG_BOOL_R062,Y3,conditional_expression,1,base_predicate,6,<|<>|=|>|CASE|ELSE|END|THEN|WHEN,CASE WHEN INT <> INT THEN INT ELSE INT END = INT,9d1d6d1d3c7e47e895ddd091,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R062_C02,PG_BOOL_R062,Y3,conditional_expression,2,parenthesized_predicate,6,<|<>|=|>|CASE|ELSE|END|THEN|WHEN,(CASE WHEN INT <> INT THEN INT ELSE INT END = INT),4c6897cb439abf64dc87c814,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R062_C03,PG_BOOL_R062,Y3,conditional_expression,3,negated_inverse_predicate,6,<|<>|=|>|CASE|ELSE|END|NOT|THEN|WHEN,NOT (CASE WHEN INT <> INT THEN INT ELSE INT END = INT),a01d450c87bd76d4855666b3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R062_C04,PG_BOOL_R062,Y3,conditional_expression,4,is_true_wrapper,6,<|<>|=|>|CASE|ELSE|END|IS|THEN|TRUE|WHEN,(CASE WHEN INT <> INT THEN INT ELSE INT END = INT) IS TRUE,e9b158d0930220539ff9b5d0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R062_C05,PG_BOOL_R062,Y3,conditional_expression,5,is_not_false_wrapper,6,<|<>|=|>|CASE|ELSE|END|FALSE|IS|NOT|THEN|WHEN,(CASE WHEN INT <> INT THEN INT ELSE INT END = INT) IS NOT FALSE,823f8bfb9a99ec5877fd20cf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R062_C06,PG_BOOL_R062,Y3,conditional_expression,6,case_boolean_wrapper,6,<|<>|=|>|CASE|ELSE|END|FALSE|THEN|TRUE|WHEN,CASE WHEN (CASE WHEN INT <> INT THEN INT ELSE INT END = INT) THEN TRUE ELSE FALSE END,81077372f1af0c1dd38a3d17,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R062_C07,PG_BOOL_R062,Y3,conditional_expression,7,and_true_guard,6,<|<>|=|>|AND|CASE|ELSE|END|THEN|WHEN,(CASE WHEN INT <> INT THEN INT ELSE INT END = INT) AND (INT = INT),308267225720c77b2ce09859,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R062_C08,PG_BOOL_R062,Y3,conditional_expression,8,or_false_guard,6,<|<>|=|>|CASE|ELSE|END|OR|THEN|WHEN,(CASE WHEN INT <> INT THEN INT ELSE INT END = INT) OR (INT <> INT),a1eb938f84c83eb0b62c85a8,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R062_C09,PG_BOOL_R062,Y3,conditional_expression,9,equals_true_wrapper,6,<|<>|=|>|CASE|ELSE|END|THEN|TRUE|WHEN,((CASE WHEN INT <> INT THEN INT ELSE INT END = INT) = TRUE),5e042c5b4207e46064f1e599,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R062_C10,PG_BOOL_R062,Y3,conditional_expression,10,coalesce_false_wrapper,6,<|<>|=|>|CASE|COALESCE|ELSE|END|FALSE|THEN|WHEN,"COALESCE((CASE WHEN INT <> INT THEN INT ELSE INT END = INT), FALSE)",1adc5b97f781e3c3cd96656c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R063_C01,PG_BOOL_R063,Y3,conditional_expression,1,base_predicate,6,=|COALESCE|NULL,"COALESCE(NULL, INT) = INT",ff51479590398db708ae19cf,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R063_C02,PG_BOOL_R063,Y3,conditional_expression,2,parenthesized_predicate,6,=|COALESCE|NULL,"(COALESCE(NULL, INT) = INT)",9a4088293a606200bf385488,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R063_C03,PG_BOOL_R063,Y3,conditional_expression,3,negated_inverse_predicate,6,=|COALESCE|NOT|NULL,"NOT (COALESCE(NULL, INT) = INT)",45ba4d335d5b72451b6f53a0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R063_C04,PG_BOOL_R063,Y3,conditional_expression,4,is_true_wrapper,6,=|COALESCE|IS|NULL|TRUE,"(COALESCE(NULL, INT) = INT) IS TRUE",a35a5603690923e45ef9cb2a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R063_C05,PG_BOOL_R063,Y3,conditional_expression,5,is_not_false_wrapper,6,=|COALESCE|FALSE|IS|NOT|NULL,"(COALESCE(NULL, INT) = INT) IS NOT FALSE",a92b46c0a64e06396ac14ff3,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R063_C06,PG_BOOL_R063,Y3,conditional_expression,6,case_boolean_wrapper,6,=|CASE|COALESCE|ELSE|END|FALSE|NULL|THEN|TRUE|WHEN,"CASE WHEN (COALESCE(NULL, INT) = INT) THEN TRUE ELSE FALSE END",af7c684af20bc914fbc62826,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R063_C07,PG_BOOL_R063,Y3,conditional_expression,7,and_true_guard,6,=|AND|COALESCE|NULL,"(COALESCE(NULL, INT) = INT) AND (INT = INT)",54011357f0c056b1da17550a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R063_C08,PG_BOOL_R063,Y3,conditional_expression,8,or_false_guard,6,<|<>|=|>|COALESCE|NULL|OR,"(COALESCE(NULL, INT) = INT) OR (INT <> INT)",70051e61ef93de61be511fe6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R063_C09,PG_BOOL_R063,Y3,conditional_expression,9,equals_true_wrapper,6,=|COALESCE|NULL|TRUE,"((COALESCE(NULL, INT) = INT) = TRUE)",8dd3b795160cf372b1d1de3b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R063_C10,PG_BOOL_R063,Y3,conditional_expression,10,coalesce_false_wrapper,6,=|COALESCE|FALSE|NULL,"COALESCE((COALESCE(NULL, INT) = INT), FALSE)",f5b675ab38faa55b943a5882,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R064_C01,PG_BOOL_R064,Y3,conditional_expression,1,base_predicate,6,IS|NULL,"NULLIF(INT, INT) IS NULL",1198891df27f6e99ef9c1f2d,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R064_C02,PG_BOOL_R064,Y3,conditional_expression,2,parenthesized_predicate,6,IS|NULL,"(NULLIF(INT, INT) IS NULL)",c3b66801ea0669c2901db830,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R064_C03,PG_BOOL_R064,Y3,conditional_expression,3,negated_inverse_predicate,6,IS|NOT|NULL,"NOT (NULLIF(INT, INT) IS NOT NULL)",463016ec21a2b723fdcf8fcb,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R064_C04,PG_BOOL_R064,Y3,conditional_expression,4,is_true_wrapper,6,IS|NULL|TRUE,"(NULLIF(INT, INT) IS NULL) IS TRUE",f58fca0efd8f9ec73f50873b,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R064_C05,PG_BOOL_R064,Y3,conditional_expression,5,is_not_false_wrapper,6,FALSE|IS|NOT|NULL,"(NULLIF(INT, INT) IS NULL) IS NOT FALSE",30132cc84d3cc11febd96fd0,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R064_C06,PG_BOOL_R064,Y3,conditional_expression,6,case_boolean_wrapper,6,CASE|ELSE|END|FALSE|IS|NULL|THEN|TRUE|WHEN,"CASE WHEN (NULLIF(INT, INT) IS NULL) THEN TRUE ELSE FALSE END",e2066fff1c3db7d286393ff6,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R064_C07,PG_BOOL_R064,Y3,conditional_expression,7,and_true_guard,6,=|AND|IS|NULL,"(NULLIF(INT, INT) IS NULL) AND (INT = INT)",aa37aea1a38d9b56ac516e47,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R064_C08,PG_BOOL_R064,Y3,conditional_expression,8,or_false_guard,6,<|<>|>|IS|NULL|OR,"(NULLIF(INT, INT) IS NULL) OR (INT <> INT)",e1ead197bb8757eb04dd7ee7,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R064_C09,PG_BOOL_R064,Y3,conditional_expression,9,equals_true_wrapper,6,=|IS|NULL|TRUE,"((NULLIF(INT, INT) IS NULL) = TRUE)",27acf3988b7e5f6f3518a45c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R064_C10,PG_BOOL_R064,Y3,conditional_expression,10,coalesce_false_wrapper,6,COALESCE|FALSE|IS|NULL,"COALESCE((NULLIF(INT, INT) IS NULL), FALSE)",c58681b761e3c066f85de69a,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R065_C01,PG_BOOL_R065,Y3,conditional_expression,1,base_predicate,6,<|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE,e45f45c38a4d7aca8e8af232,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R065_C02,PG_BOOL_R065,Y3,conditional_expression,2,parenthesized_predicate,6,<|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE),b2493b4542076c73ae1303de,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R065_C03,PG_BOOL_R065,Y3,conditional_expression,3,negated_inverse_predicate,6,<|CASE|ELSE|END|FALSE|IS|NOT|THEN|TRUE|WHEN,NOT (CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS FALSE),c88e7176f4d69c8f6ceb5b99,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R065_C04,PG_BOOL_R065,Y3,conditional_expression,4,is_true_wrapper,6,<|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) IS TRUE,2c01c321297385c531dff55e,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R065_C05,PG_BOOL_R065,Y3,conditional_expression,5,is_not_false_wrapper,6,<|CASE|ELSE|END|FALSE|IS|NOT|THEN|TRUE|WHEN,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) IS NOT FALSE,0daddeaff476c0dd0e8cdc58,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R065_C06,PG_BOOL_R065,Y3,conditional_expression,6,case_boolean_wrapper,6,<|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,CASE WHEN (CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) THEN TRUE ELSE FALSE END,5d143519b5f9e62d0d4149fc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R065_C07,PG_BOOL_R065,Y3,conditional_expression,7,and_true_guard,6,<|=|AND|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) AND (INT = INT),7da2172a4542adedf27db5cc,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R065_C08,PG_BOOL_R065,Y3,conditional_expression,8,or_false_guard,6,<|<>|>|CASE|ELSE|END|FALSE|IS|OR|THEN|TRUE|WHEN,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) OR (INT <> INT),9b9d36f9f0c49113d5d72682,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R065_C09,PG_BOOL_R065,Y3,conditional_expression,9,equals_true_wrapper,6,<|=|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) = TRUE),7c6e0d86378ff802c4e26e31,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
PG_BOOL_R065_C10,PG_BOOL_R065,Y3,conditional_expression,10,coalesce_false_wrapper,6,<|CASE|COALESCE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,"COALESCE((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE), FALSE)",ae5092742e0cd4b89ee58f5c,required_tokens + skeleton_family + delimiter_integrity + boolean_signal,Y3_encoded_boolean,Y3,v5
