sample_id,text,payload_raw,prefix,ruleset_id,root_id,structure_cell_id,module_id,y_level,semantic_family,ruleset_family,skeleton_reference,required_tokens,slot_schema_id,source_split,source_view,raw_payload_hash,postgres_runtime_valid,semantic_behavior_valid,usable_for_mle,usable_for_reward_positive,training_role,minimal_seed_reason,schema_version
Y1_R065_C07_S03,<RULE=RS_Y1_R065_C07><CELL=PG_BOOL_R065_C07><FAMILY=conditional_expression> (CASE WHEN 87 < 7 THEN TRUE ELSE FALSE END IS TRUE) AND (41 = 41),(CASE WHEN 87 < 7 THEN TRUE ELSE FALSE END IS TRUE) AND (41 = 41),<RULE=RS_Y1_R065_C07><CELL=PG_BOOL_R065_C07><FAMILY=conditional_expression>,RS_Y1_R065_C07,PG_BOOL_R065,PG_BOOL_R065_C07,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) AND (INT = INT),<|=|AND|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C07,train,accepted_static_v4_1,sha256:413090b9f4a8a6c21df4441fd2c050d3c1df251230942e622c5206d875bc0aa9,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C07_S04,<RULE=RS_Y1_R065_C07><CELL=PG_BOOL_R065_C07><FAMILY=conditional_expression> (CASE WHEN 3 < 20 THEN TRUE ELSE FALSE END IS FALSE) AND (54 = 54),(CASE WHEN 3 < 20 THEN TRUE ELSE FALSE END IS FALSE) AND (54 = 54),<RULE=RS_Y1_R065_C07><CELL=PG_BOOL_R065_C07><FAMILY=conditional_expression>,RS_Y1_R065_C07,PG_BOOL_R065,PG_BOOL_R065_C07,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) AND (INT = INT),<|=|AND|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C07,test,accepted_static_v4_1,sha256:bdf2c0efe815cb391c46cfe38f4518b66a4fa7792b5dc6b0fbeeba0d8b60fefd,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C07_S05,<RULE=RS_Y1_R065_C07><CELL=PG_BOOL_R065_C07><FAMILY=conditional_expression> (CASE WHEN 16 < 33 THEN TRUE ELSE FALSE END IS FALSE) AND (67 = 67),(CASE WHEN 16 < 33 THEN TRUE ELSE FALSE END IS FALSE) AND (67 = 67),<RULE=RS_Y1_R065_C07><CELL=PG_BOOL_R065_C07><FAMILY=conditional_expression>,RS_Y1_R065_C07,PG_BOOL_R065,PG_BOOL_R065_C07,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) AND (INT = INT),<|=|AND|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C07,train,accepted_static_v4_1,sha256:82e7c2868c55ebbc027f81a4d3480edb221cd5d5f2707a4f3fdd495244ba3774,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C07_S06,<RULE=RS_Y1_R065_C07><CELL=PG_BOOL_R065_C07><FAMILY=conditional_expression> (CASE WHEN 29 < 46 THEN TRUE ELSE FALSE END IS FALSE) AND (80 = 80),(CASE WHEN 29 < 46 THEN TRUE ELSE FALSE END IS FALSE) AND (80 = 80),<RULE=RS_Y1_R065_C07><CELL=PG_BOOL_R065_C07><FAMILY=conditional_expression>,RS_Y1_R065_C07,PG_BOOL_R065,PG_BOOL_R065_C07,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) AND (INT = INT),<|=|AND|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C07,train,accepted_static_v4_1,sha256:5ee13798928f502baddc7577dbf65b67bd7236c87eb1cb3b7cc0f9fee1111106,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C08_S01,<RULE=RS_Y1_R065_C08><CELL=PG_BOOL_R065_C08><FAMILY=conditional_expression> (CASE WHEN 72 < 89 THEN TRUE ELSE FALSE END IS TRUE) OR (43 <> 43),(CASE WHEN 72 < 89 THEN TRUE ELSE FALSE END IS TRUE) OR (43 <> 43),<RULE=RS_Y1_R065_C08><CELL=PG_BOOL_R065_C08><FAMILY=conditional_expression>,RS_Y1_R065_C08,PG_BOOL_R065,PG_BOOL_R065_C08,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) OR (INT <> INT),<|<>|>|CASE|ELSE|END|FALSE|IS|OR|THEN|TRUE|WHEN,SLOT_Y1_R065_C08,train,accepted_static_v4_1,sha256:8e00a2a638669f5ba565020dcbd1b6df72296b74b8ff2a9e595aa49f8265a026,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C08_S02,<RULE=RS_Y1_R065_C08><CELL=PG_BOOL_R065_C08><FAMILY=conditional_expression> (CASE WHEN 85 < 5 THEN TRUE ELSE FALSE END IS TRUE) OR (56 <> 56),(CASE WHEN 85 < 5 THEN TRUE ELSE FALSE END IS TRUE) OR (56 <> 56),<RULE=RS_Y1_R065_C08><CELL=PG_BOOL_R065_C08><FAMILY=conditional_expression>,RS_Y1_R065_C08,PG_BOOL_R065,PG_BOOL_R065_C08,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) OR (INT <> INT),<|<>|>|CASE|ELSE|END|FALSE|IS|OR|THEN|TRUE|WHEN,SLOT_Y1_R065_C08,train,accepted_static_v4_1,sha256:66e9e3be2fa78d06f1df6f041d22c0f1b1af905faeefd62db9db83e31e5c19d3,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C08_S03,<RULE=RS_Y1_R065_C08><CELL=PG_BOOL_R065_C08><FAMILY=conditional_expression> (CASE WHEN 1 < 18 THEN TRUE ELSE FALSE END IS TRUE) OR (69 <> 69),(CASE WHEN 1 < 18 THEN TRUE ELSE FALSE END IS TRUE) OR (69 <> 69),<RULE=RS_Y1_R065_C08><CELL=PG_BOOL_R065_C08><FAMILY=conditional_expression>,RS_Y1_R065_C08,PG_BOOL_R065,PG_BOOL_R065_C08,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) OR (INT <> INT),<|<>|>|CASE|ELSE|END|FALSE|IS|OR|THEN|TRUE|WHEN,SLOT_Y1_R065_C08,dev,accepted_static_v4_1,sha256:075d705d469ed1e28c9502874c73287629af88208162a44df6972ec647324077,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C08_S04,<RULE=RS_Y1_R065_C08><CELL=PG_BOOL_R065_C08><FAMILY=conditional_expression> (CASE WHEN 14 < 31 THEN TRUE ELSE FALSE END IS FALSE) OR (82 <> 82),(CASE WHEN 14 < 31 THEN TRUE ELSE FALSE END IS FALSE) OR (82 <> 82),<RULE=RS_Y1_R065_C08><CELL=PG_BOOL_R065_C08><FAMILY=conditional_expression>,RS_Y1_R065_C08,PG_BOOL_R065,PG_BOOL_R065_C08,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) OR (INT <> INT),<|<>|>|CASE|ELSE|END|FALSE|IS|OR|THEN|TRUE|WHEN,SLOT_Y1_R065_C08,train,accepted_static_v4_1,sha256:d7ab4eefe79c0aab9b9de815079b2121da1182ddb7ee7631c4cd80f5b276bbd7,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C08_S05,<RULE=RS_Y1_R065_C08><CELL=PG_BOOL_R065_C08><FAMILY=conditional_expression> (CASE WHEN 27 < 44 THEN TRUE ELSE FALSE END IS FALSE) OR (95 <> 95),(CASE WHEN 27 < 44 THEN TRUE ELSE FALSE END IS FALSE) OR (95 <> 95),<RULE=RS_Y1_R065_C08><CELL=PG_BOOL_R065_C08><FAMILY=conditional_expression>,RS_Y1_R065_C08,PG_BOOL_R065,PG_BOOL_R065_C08,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) OR (INT <> INT),<|<>|>|CASE|ELSE|END|FALSE|IS|OR|THEN|TRUE|WHEN,SLOT_Y1_R065_C08,test,accepted_static_v4_1,sha256:9290b1f9920fbeb06880beefdd71383d2d3f16f2047e30c777bc7ee2824c4e13,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C08_S06,<RULE=RS_Y1_R065_C08><CELL=PG_BOOL_R065_C08><FAMILY=conditional_expression> (CASE WHEN 40 < 57 THEN TRUE ELSE FALSE END IS FALSE) OR (11 <> 11),(CASE WHEN 40 < 57 THEN TRUE ELSE FALSE END IS FALSE) OR (11 <> 11),<RULE=RS_Y1_R065_C08><CELL=PG_BOOL_R065_C08><FAMILY=conditional_expression>,RS_Y1_R065_C08,PG_BOOL_R065,PG_BOOL_R065_C08,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,(CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) OR (INT <> INT),<|<>|>|CASE|ELSE|END|FALSE|IS|OR|THEN|TRUE|WHEN,SLOT_Y1_R065_C08,train,accepted_static_v4_1,sha256:7150c50feb9a4f1c89447111653b07dc20cdf688a667315a751c4f7b0d6c3ca2,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C09_S01,<RULE=RS_Y1_R065_C09><CELL=PG_BOOL_R065_C09><FAMILY=conditional_expression> ((CASE WHEN 83 < 3 THEN TRUE ELSE FALSE END IS TRUE) = TRUE),((CASE WHEN 83 < 3 THEN TRUE ELSE FALSE END IS TRUE) = TRUE),<RULE=RS_Y1_R065_C09><CELL=PG_BOOL_R065_C09><FAMILY=conditional_expression>,RS_Y1_R065_C09,PG_BOOL_R065,PG_BOOL_R065_C09,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) = TRUE),<|=|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C09,train,accepted_static_v4_1,sha256:9599103cb7e792ee6300025f9156c6a6ec6376a52b26d4ed2283ff06f1621ebf,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C09_S02,<RULE=RS_Y1_R065_C09><CELL=PG_BOOL_R065_C09><FAMILY=conditional_expression> ((CASE WHEN 96 < 16 THEN TRUE ELSE FALSE END IS TRUE) = TRUE),((CASE WHEN 96 < 16 THEN TRUE ELSE FALSE END IS TRUE) = TRUE),<RULE=RS_Y1_R065_C09><CELL=PG_BOOL_R065_C09><FAMILY=conditional_expression>,RS_Y1_R065_C09,PG_BOOL_R065,PG_BOOL_R065_C09,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) = TRUE),<|=|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C09,train,accepted_static_v4_1,sha256:c6bcc19176db70c9834a8d7dcc6bcb6f903dd327d9e806594865805b042eecf0,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C09_S03,<RULE=RS_Y1_R065_C09><CELL=PG_BOOL_R065_C09><FAMILY=conditional_expression> ((CASE WHEN 12 < 29 THEN TRUE ELSE FALSE END IS TRUE) = TRUE),((CASE WHEN 12 < 29 THEN TRUE ELSE FALSE END IS TRUE) = TRUE),<RULE=RS_Y1_R065_C09><CELL=PG_BOOL_R065_C09><FAMILY=conditional_expression>,RS_Y1_R065_C09,PG_BOOL_R065,PG_BOOL_R065_C09,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) = TRUE),<|=|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C09,train,accepted_static_v4_1,sha256:9a8b01c567d6120648d5982c10f43bf1b6bcab435a0132d80683f62fa95894f2,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C09_S04,<RULE=RS_Y1_R065_C09><CELL=PG_BOOL_R065_C09><FAMILY=conditional_expression> ((CASE WHEN 25 < 42 THEN TRUE ELSE FALSE END IS FALSE) = TRUE),((CASE WHEN 25 < 42 THEN TRUE ELSE FALSE END IS FALSE) = TRUE),<RULE=RS_Y1_R065_C09><CELL=PG_BOOL_R065_C09><FAMILY=conditional_expression>,RS_Y1_R065_C09,PG_BOOL_R065,PG_BOOL_R065_C09,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) = TRUE),<|=|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C09,train,accepted_static_v4_1,sha256:7a9bba62e21bee8af7323dfab5cc3ff2d73b376453c332a160ab841ba5d483c3,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C09_S05,<RULE=RS_Y1_R065_C09><CELL=PG_BOOL_R065_C09><FAMILY=conditional_expression> ((CASE WHEN 38 < 55 THEN TRUE ELSE FALSE END IS FALSE) = TRUE),((CASE WHEN 38 < 55 THEN TRUE ELSE FALSE END IS FALSE) = TRUE),<RULE=RS_Y1_R065_C09><CELL=PG_BOOL_R065_C09><FAMILY=conditional_expression>,RS_Y1_R065_C09,PG_BOOL_R065,PG_BOOL_R065_C09,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) = TRUE),<|=|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C09,train,accepted_static_v4_1,sha256:192ca74e74136dc9aea6d5a41cfcedfb7d8bf160468d1fc750eebad8df5464c8,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C09_S06,<RULE=RS_Y1_R065_C09><CELL=PG_BOOL_R065_C09><FAMILY=conditional_expression> ((CASE WHEN 51 < 68 THEN TRUE ELSE FALSE END IS FALSE) = TRUE),((CASE WHEN 51 < 68 THEN TRUE ELSE FALSE END IS FALSE) = TRUE),<RULE=RS_Y1_R065_C09><CELL=PG_BOOL_R065_C09><FAMILY=conditional_expression>,RS_Y1_R065_C09,PG_BOOL_R065,PG_BOOL_R065_C09,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE) = TRUE),<|=|CASE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C09,train,accepted_static_v4_1,sha256:bd7086a762305c212497b31650c7108aeb6229369fc0acd3f563cb1d03fbde38,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C10_S01,"<RULE=RS_Y1_R065_C10><CELL=PG_BOOL_R065_C10><FAMILY=conditional_expression> COALESCE((CASE WHEN 94 < 14 THEN TRUE ELSE FALSE END IS TRUE), FALSE)","COALESCE((CASE WHEN 94 < 14 THEN TRUE ELSE FALSE END IS TRUE), FALSE)",<RULE=RS_Y1_R065_C10><CELL=PG_BOOL_R065_C10><FAMILY=conditional_expression>,RS_Y1_R065_C10,PG_BOOL_R065,PG_BOOL_R065_C10,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,"COALESCE((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE), FALSE)",<|CASE|COALESCE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C10,train,accepted_static_v4_1,sha256:934bbabb60a18d003429672bc1b71d2b8c136a027ee31b30f474889bcde1f836,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C10_S02,"<RULE=RS_Y1_R065_C10><CELL=PG_BOOL_R065_C10><FAMILY=conditional_expression> COALESCE((CASE WHEN 10 < 27 THEN TRUE ELSE FALSE END IS TRUE), FALSE)","COALESCE((CASE WHEN 10 < 27 THEN TRUE ELSE FALSE END IS TRUE), FALSE)",<RULE=RS_Y1_R065_C10><CELL=PG_BOOL_R065_C10><FAMILY=conditional_expression>,RS_Y1_R065_C10,PG_BOOL_R065,PG_BOOL_R065_C10,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,"COALESCE((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE), FALSE)",<|CASE|COALESCE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C10,train,accepted_static_v4_1,sha256:5e8d405a0cb2cc86db198d7e676cd363f8491ad21403ea666c3034382a64cd76,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C10_S03,"<RULE=RS_Y1_R065_C10><CELL=PG_BOOL_R065_C10><FAMILY=conditional_expression> COALESCE((CASE WHEN 23 < 40 THEN TRUE ELSE FALSE END IS TRUE), FALSE)","COALESCE((CASE WHEN 23 < 40 THEN TRUE ELSE FALSE END IS TRUE), FALSE)",<RULE=RS_Y1_R065_C10><CELL=PG_BOOL_R065_C10><FAMILY=conditional_expression>,RS_Y1_R065_C10,PG_BOOL_R065,PG_BOOL_R065_C10,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,"COALESCE((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE), FALSE)",<|CASE|COALESCE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C10,train,accepted_static_v4_1,sha256:55180a0411b0e895fcca7db7f8f8bb0408f1d72d807edc94cdc11ba67d46b5b2,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C10_S04,"<RULE=RS_Y1_R065_C10><CELL=PG_BOOL_R065_C10><FAMILY=conditional_expression> COALESCE((CASE WHEN 36 < 53 THEN TRUE ELSE FALSE END IS FALSE), FALSE)","COALESCE((CASE WHEN 36 < 53 THEN TRUE ELSE FALSE END IS FALSE), FALSE)",<RULE=RS_Y1_R065_C10><CELL=PG_BOOL_R065_C10><FAMILY=conditional_expression>,RS_Y1_R065_C10,PG_BOOL_R065,PG_BOOL_R065_C10,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,"COALESCE((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE), FALSE)",<|CASE|COALESCE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C10,train,accepted_static_v4_1,sha256:0324496c185248c3223eef89e91433664d78b3ebf2a21110a9b8fca6413b1ab9,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C10_S05,"<RULE=RS_Y1_R065_C10><CELL=PG_BOOL_R065_C10><FAMILY=conditional_expression> COALESCE((CASE WHEN 49 < 66 THEN TRUE ELSE FALSE END IS FALSE), FALSE)","COALESCE((CASE WHEN 49 < 66 THEN TRUE ELSE FALSE END IS FALSE), FALSE)",<RULE=RS_Y1_R065_C10><CELL=PG_BOOL_R065_C10><FAMILY=conditional_expression>,RS_Y1_R065_C10,PG_BOOL_R065,PG_BOOL_R065_C10,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,"COALESCE((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE), FALSE)",<|CASE|COALESCE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C10,train,accepted_static_v4_1,sha256:13d71803f2c89d3beaf0dc99c4226bf94b60981e1e7b6ebc38916853f973d4be,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R065_C10_S06,"<RULE=RS_Y1_R065_C10><CELL=PG_BOOL_R065_C10><FAMILY=conditional_expression> COALESCE((CASE WHEN 62 < 79 THEN TRUE ELSE FALSE END IS FALSE), FALSE)","COALESCE((CASE WHEN 62 < 79 THEN TRUE ELSE FALSE END IS FALSE), FALSE)",<RULE=RS_Y1_R065_C10><CELL=PG_BOOL_R065_C10><FAMILY=conditional_expression>,RS_Y1_R065_C10,PG_BOOL_R065,PG_BOOL_R065_C10,Y1_basic_boolean,Y1,conditional_expression,conditional_expression,"COALESCE((CASE WHEN INT < INT THEN TRUE ELSE FALSE END IS TRUE), FALSE)",<|CASE|COALESCE|ELSE|END|FALSE|IS|THEN|TRUE|WHEN,SLOT_Y1_R065_C10,test,accepted_static_v4_1,sha256:199f8edb00292f5868862ffa1afa0238984695a268bc0529cf46444c27804fbf,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R066_C01_S01,<RULE=RS_Y1_R066_C01><CELL=PG_BOOL_R066_C01><FAMILY=cast_expression> '2'::int = 2,'2'::int = 2,<RULE=RS_Y1_R066_C01><CELL=PG_BOOL_R066_C01><FAMILY=cast_expression>,RS_Y1_R066_C01,PG_BOOL_R066,PG_BOOL_R066_C01,Y1_basic_boolean,Y1,cast_expression,cast_expression,STR = INT,=,SLOT_Y1_R066_C01,dev,accepted_static_v4_1,sha256:e730529cbbb2a6ed0fea08ed3ae7180fc4c3e98ebb3610230f7a0d188b9cf56c,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R066_C01_S02,<RULE=RS_Y1_R066_C01><CELL=PG_BOOL_R066_C01><FAMILY=cast_expression> '15'::int = 15,'15'::int = 15,<RULE=RS_Y1_R066_C01><CELL=PG_BOOL_R066_C01><FAMILY=cast_expression>,RS_Y1_R066_C01,PG_BOOL_R066,PG_BOOL_R066_C01,Y1_basic_boolean,Y1,cast_expression,cast_expression,STR = INT,=,SLOT_Y1_R066_C01,dev,accepted_static_v4_1,sha256:3b4bbfb45a2134cc231ad9caf9fc0cf12ebdbf653673560774f3c9797debc2c9,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R066_C01_S03,<RULE=RS_Y1_R066_C01><CELL=PG_BOOL_R066_C01><FAMILY=cast_expression> '28'::int = 28,'28'::int = 28,<RULE=RS_Y1_R066_C01><CELL=PG_BOOL_R066_C01><FAMILY=cast_expression>,RS_Y1_R066_C01,PG_BOOL_R066,PG_BOOL_R066_C01,Y1_basic_boolean,Y1,cast_expression,cast_expression,STR = INT,=,SLOT_Y1_R066_C01,train,accepted_static_v4_1,sha256:6c1e342ef37b8acb6dd146cfe1776b192eece1fe854d10297811a5ec76f55b2d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R066_C01_S04,<RULE=RS_Y1_R066_C01><CELL=PG_BOOL_R066_C01><FAMILY=cast_expression> '41'::int = 58,'41'::int = 58,<RULE=RS_Y1_R066_C01><CELL=PG_BOOL_R066_C01><FAMILY=cast_expression>,RS_Y1_R066_C01,PG_BOOL_R066,PG_BOOL_R066_C01,Y1_basic_boolean,Y1,cast_expression,cast_expression,STR = INT,=,SLOT_Y1_R066_C01,train,accepted_static_v4_1,sha256:d42d437bcb70d03afae61436dd9cc73505111739026ebe4c3d185672c81c0b20,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R066_C01_S05,<RULE=RS_Y1_R066_C01><CELL=PG_BOOL_R066_C01><FAMILY=cast_expression> '54'::int = 71,'54'::int = 71,<RULE=RS_Y1_R066_C01><CELL=PG_BOOL_R066_C01><FAMILY=cast_expression>,RS_Y1_R066_C01,PG_BOOL_R066,PG_BOOL_R066_C01,Y1_basic_boolean,Y1,cast_expression,cast_expression,STR = INT,=,SLOT_Y1_R066_C01,train,accepted_static_v4_1,sha256:988a1fe8893663fe468ed54ebbc69a5f94117755b483e4c43ec8f885c2f6f3e1,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R066_C01_S06,<RULE=RS_Y1_R066_C01><CELL=PG_BOOL_R066_C01><FAMILY=cast_expression> '67'::int = 84,'67'::int = 84,<RULE=RS_Y1_R066_C01><CELL=PG_BOOL_R066_C01><FAMILY=cast_expression>,RS_Y1_R066_C01,PG_BOOL_R066,PG_BOOL_R066_C01,Y1_basic_boolean,Y1,cast_expression,cast_expression,STR = INT,=,SLOT_Y1_R066_C01,train,accepted_static_v4_1,sha256:7f77968066fbc540c9c215456c7ef5a685a63b29b1cde0245c5fafc3823b058b,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R066_C02_S01,<RULE=RS_Y1_R066_C02><CELL=PG_BOOL_R066_C02><FAMILY=cast_expression> ('13'::int = 13),('13'::int = 13),<RULE=RS_Y1_R066_C02><CELL=PG_BOOL_R066_C02><FAMILY=cast_expression>,RS_Y1_R066_C02,PG_BOOL_R066,PG_BOOL_R066_C02,Y1_basic_boolean,Y1,cast_expression,cast_expression,(STR = INT),=,SLOT_Y1_R066_C02,train,accepted_static_v4_1,sha256:4d410e269b3f1ea676f2a91b20f6e9d70f7c34a62ba1581c646f6ef33f006747,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R066_C02_S02,<RULE=RS_Y1_R066_C02><CELL=PG_BOOL_R066_C02><FAMILY=cast_expression> ('26'::int = 26),('26'::int = 26),<RULE=RS_Y1_R066_C02><CELL=PG_BOOL_R066_C02><FAMILY=cast_expression>,RS_Y1_R066_C02,PG_BOOL_R066,PG_BOOL_R066_C02,Y1_basic_boolean,Y1,cast_expression,cast_expression,(STR = INT),=,SLOT_Y1_R066_C02,train,accepted_static_v4_1,sha256:a15aa5f8f5163a0585b033d322bea8c6d2668842b0a39c79b0e7ce83215b02e0,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R066_C02_S03,<RULE=RS_Y1_R066_C02><CELL=PG_BOOL_R066_C02><FAMILY=cast_expression> ('39'::int = 39),('39'::int = 39),<RULE=RS_Y1_R066_C02><CELL=PG_BOOL_R066_C02><FAMILY=cast_expression>,RS_Y1_R066_C02,PG_BOOL_R066,PG_BOOL_R066_C02,Y1_basic_boolean,Y1,cast_expression,cast_expression,(STR = INT),=,SLOT_Y1_R066_C02,train,accepted_static_v4_1,sha256:95dc3bd830e716040fb4b18879508d702c0c124a1e9af76892fc24251108a075,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R066_C02_S04,<RULE=RS_Y1_R066_C02><CELL=PG_BOOL_R066_C02><FAMILY=cast_expression> ('52'::int = 69),('52'::int = 69),<RULE=RS_Y1_R066_C02><CELL=PG_BOOL_R066_C02><FAMILY=cast_expression>,RS_Y1_R066_C02,PG_BOOL_R066,PG_BOOL_R066_C02,Y1_basic_boolean,Y1,cast_expression,cast_expression,(STR = INT),=,SLOT_Y1_R066_C02,train,accepted_static_v4_1,sha256:2b5677270af8b418f5bd2b7d7867b577e83bd5d0ca50746370458052507bc894,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R066_C02_S05,<RULE=RS_Y1_R066_C02><CELL=PG_BOOL_R066_C02><FAMILY=cast_expression> ('65'::int = 82),('65'::int = 82),<RULE=RS_Y1_R066_C02><CELL=PG_BOOL_R066_C02><FAMILY=cast_expression>,RS_Y1_R066_C02,PG_BOOL_R066,PG_BOOL_R066_C02,Y1_basic_boolean,Y1,cast_expression,cast_expression,(STR = INT),=,SLOT_Y1_R066_C02,dev,accepted_static_v4_1,sha256:6efa0bb55f517e1092bec573f0c385c3c2e9a65fbbecc9010d2430fb89c828ba,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R066_C02_S06,<RULE=RS_Y1_R066_C02><CELL=PG_BOOL_R066_C02><FAMILY=cast_expression> ('78'::int = 95),('78'::int = 95),<RULE=RS_Y1_R066_C02><CELL=PG_BOOL_R066_C02><FAMILY=cast_expression>,RS_Y1_R066_C02,PG_BOOL_R066,PG_BOOL_R066_C02,Y1_basic_boolean,Y1,cast_expression,cast_expression,(STR = INT),=,SLOT_Y1_R066_C02,train,accepted_static_v4_1,sha256:be3dab4159805c274ee1ee1dfc0724033fd8ee335441bba6d3db2de164c07c98,not_run,not_run,True,True,accepted_static_positive,,v5.1
