rendered_sample_id,parent_sample_id,parent_ruleset_id,parent_module_id,target_module_id,payload_before_transform,payload_after_transform,transform_recipe_id,transform_family,roundtrip_valid,structure_preserved,semantic_preserved,parent_reward_total,render_reward_total,accepted_for_next_stage,runtime_validation_required,runtime_claim_allowed,lineage_source
Y3_R047_C01_S04,Y2_R047_C01_S04,RS_Y2_R047_C01,Y2_boolean_variation,Y3_encoded_boolean,(22 - 5) = 18,%2822%20-%205%29%20=%2018,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C01_S05,Y1_R047_C01_S05,RS_Y1_R047_C01,Y1_basic_boolean,Y3_encoded_boolean,(35 - 18) = 18,(35%20-%2018)%20%3D%2018,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C01_S06,Y1_R047_C01_S06,RS_Y1_R047_C01,Y1_basic_boolean,Y3_encoded_boolean,(48 - 31) = 18,%2848%20-%2031%29%20%3D%2018,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C02_S01,Y1_R047_C02_S01,RS_Y1_R047_C02,Y1_basic_boolean,Y3_encoded_boolean,((91 - 74) = 17),((91%20-%2074)%20%3D%2017),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C02_S02,Y1_R047_C02_S02,RS_Y1_R047_C02,Y1_basic_boolean,Y3_encoded_boolean,((7 - 87) = -80),%28%287%20-%2087%29%20%3D%20-80%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C02_S03,Y2_R047_C02_S03,RS_Y2_R047_C02,Y2_boolean_variation,Y3_encoded_boolean,((20 - 3) = 17),%28%2820%20-%203%29%20=%2017%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C02_S04,Y1_R047_C02_S04,RS_Y1_R047_C02,Y1_basic_boolean,Y3_encoded_boolean,((33 - 16) = 18),((33%20-%2016)%20%3D%2018),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C02_S05,Y1_R047_C02_S05,RS_Y1_R047_C02,Y1_basic_boolean,Y3_encoded_boolean,((46 - 29) = 18),%28%2846%20-%2029%29%20%3D%2018%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C02_S06,Y2_R047_C02_S06,RS_Y2_R047_C02,Y2_boolean_variation,Y3_encoded_boolean,((59 - 42) = 18),%28%2859%20-%2042%29%20=%2018%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C03_S01,Y1_R047_C03_S01,RS_Y1_R047_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT ((5 - 85) = -79),NOT%20%28%285%20-%2085%29%20%3D%20-79%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C03_S02,Y2_R047_C03_S02,RS_Y2_R047_C03,Y2_boolean_variation,Y3_encoded_boolean,NOT ((18 - 1) = 18),NOT%20%28%2818%20-%201%29%20=%2018%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C03_S03,Y1_R047_C03_S03,RS_Y1_R047_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT ((31 - 14) = 18),NOT%20((31%20-%2014)%20%3D%2018),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C03_S04,Y1_R047_C03_S04,RS_Y1_R047_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT ((44 - 27) = 17),NOT%20%28%2844%20-%2027%29%20%3D%2017%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C03_S05,Y2_R047_C03_S05,RS_Y2_R047_C03,Y2_boolean_variation,Y3_encoded_boolean,NOT ((57 - 40) = 17),NOT%20%28%2857%20-%2040%29%20=%2017%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C03_S06,Y1_R047_C03_S06,RS_Y1_R047_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT ((70 - 53) = 17),NOT%20((70%20-%2053)%20%3D%2017),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C04_S01,Y2_R047_C04_S01,RS_Y2_R047_C04,Y2_boolean_variation,Y3_encoded_boolean,((16 - 96) = -80) IS TRUE,%28%2816%20-%2096%29%20=%20-80%29%20IS%20TRUE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C04_S02,Y1_R047_C04_S02,RS_Y1_R047_C04,Y1_basic_boolean,Y3_encoded_boolean,((29 - 12) = 17) IS TRUE,((29%20-%2012)%20%3D%2017)%20IS%20TRUE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C04_S03,Y1_R047_C04_S03,RS_Y1_R047_C04,Y1_basic_boolean,Y3_encoded_boolean,((42 - 25) = 17) IS TRUE,%28%2842%20-%2025%29%20%3D%2017%29%20IS%20TRUE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C04_S04,Y2_R047_C04_S04,RS_Y2_R047_C04,Y2_boolean_variation,Y3_encoded_boolean,((55 - 38) = 18) IS TRUE,%28%2855%20-%2038%29%20=%2018%29%20IS%20TRUE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C04_S05,Y1_R047_C04_S05,RS_Y1_R047_C04,Y1_basic_boolean,Y3_encoded_boolean,((68 - 51) = 18) IS TRUE,((68%20-%2051)%20%3D%2018)%20IS%20TRUE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C04_S06,Y1_R047_C04_S06,RS_Y1_R047_C04,Y1_basic_boolean,Y3_encoded_boolean,((81 - 64) = 18) IS TRUE,%28%2881%20-%2064%29%20%3D%2018%29%20IS%20TRUE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C05_S01,Y1_R047_C05_S01,RS_Y1_R047_C05,Y1_basic_boolean,Y3_encoded_boolean,((27 - 10) = 17) IS NOT FALSE,((27%20-%2010)%20%3D%2017)%20IS%20NOT%20FALSE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C05_S02,Y1_R047_C05_S02,RS_Y1_R047_C05,Y1_basic_boolean,Y3_encoded_boolean,((40 - 23) = 17) IS NOT FALSE,%28%2840%20-%2023%29%20%3D%2017%29%20IS%20NOT%20FALSE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C05_S03,Y2_R047_C05_S03,RS_Y2_R047_C05,Y2_boolean_variation,Y3_encoded_boolean,((53 - 36) = 17) IS NOT FALSE,%28%2853%20-%2036%29%20=%2017%29%20IS%20NOT%20FALSE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C05_S04,Y1_R047_C05_S04,RS_Y1_R047_C05,Y1_basic_boolean,Y3_encoded_boolean,((66 - 49) = 18) IS NOT FALSE,((66%20-%2049)%20%3D%2018)%20IS%20NOT%20FALSE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C05_S05,Y1_R047_C05_S05,RS_Y1_R047_C05,Y1_basic_boolean,Y3_encoded_boolean,((79 - 62) = 18) IS NOT FALSE,%28%2879%20-%2062%29%20%3D%2018%29%20IS%20NOT%20FALSE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C05_S06,Y2_R047_C05_S06,RS_Y2_R047_C05,Y2_boolean_variation,Y3_encoded_boolean,((92 - 75) = 18) IS NOT FALSE,%28%2892%20-%2075%29%20=%2018%29%20IS%20NOT%20FALSE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C06_S01,Y1_R047_C06_S01,RS_Y1_R047_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN ((38 - 21) = 17) THEN TRUE ELSE FALSE END,CASE%20WHEN%20%28%2838%20-%2021%29%20%3D%2017%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C06_S02,Y2_R047_C06_S02,RS_Y2_R047_C06,Y2_boolean_variation,Y3_encoded_boolean,CASE WHEN ((51 - 34) = 17) THEN TRUE ELSE FALSE END,CASE%20WHEN%20%28%2851%20-%2034%29%20=%2017%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C06_S03,Y1_R047_C06_S03,RS_Y1_R047_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN ((64 - 47) = 17) THEN TRUE ELSE FALSE END,CASE%20WHEN%20((64%20-%2047)%20%3D%2017)%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C06_S04,Y1_R047_C06_S04,RS_Y1_R047_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN ((77 - 60) = 18) THEN TRUE ELSE FALSE END,CASE%20WHEN%20%28%2877%20-%2060%29%20%3D%2018%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C06_S05,Y2_R047_C06_S05,RS_Y2_R047_C06,Y2_boolean_variation,Y3_encoded_boolean,CASE WHEN ((90 - 73) = 18) THEN TRUE ELSE FALSE END,CASE%20WHEN%20%28%2890%20-%2073%29%20=%2018%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C06_S06,Y1_R047_C06_S06,RS_Y1_R047_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN ((6 - 86) = -79) THEN TRUE ELSE FALSE END,CASE%20WHEN%20((6%20-%2086)%20%3D%20-79)%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C07_S01,Y2_R047_C07_S01,RS_Y2_R047_C07,Y2_boolean_variation,Y3_encoded_boolean,((49 - 32) = 17) AND (83 = 83),%28%2849%20-%2032%29%20=%2017%29%20AND%20%2883%20=%2083%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C07_S02,Y1_R047_C07_S02,RS_Y1_R047_C07,Y1_basic_boolean,Y3_encoded_boolean,((62 - 45) = 17) AND (96 = 96),((62%20-%2045)%20%3D%2017)%20AND%20(96%20%3D%2096),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C07_S03,Y1_R047_C07_S03,RS_Y1_R047_C07,Y1_basic_boolean,Y3_encoded_boolean,((75 - 58) = 17) AND (12 = 12),%28%2875%20-%2058%29%20%3D%2017%29%20AND%20%2812%20%3D%2012%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C07_S04,Y2_R047_C07_S04,RS_Y2_R047_C07,Y2_boolean_variation,Y3_encoded_boolean,((88 - 71) = 18) AND (25 = 25),%28%2888%20-%2071%29%20=%2018%29%20AND%20%2825%20=%2025%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C07_S05,Y1_R047_C07_S05,RS_Y1_R047_C07,Y1_basic_boolean,Y3_encoded_boolean,((4 - 84) = -79) AND (38 = 38),((4%20-%2084)%20%3D%20-79)%20AND%20(38%20%3D%2038),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C07_S06,Y1_R047_C07_S06,RS_Y1_R047_C07,Y1_basic_boolean,Y3_encoded_boolean,((17 - 97) = -79) AND (51 = 51),%28%2817%20-%2097%29%20%3D%20-79%29%20AND%20%2851%20%3D%2051%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C08_S01,Y1_R047_C08_S01,RS_Y1_R047_C08,Y1_basic_boolean,Y3_encoded_boolean,((60 - 43) = 17) OR (14 <> 14),((60%20-%2043)%20%3D%2017)%20OR%20(14%20%3C%3E%2014),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C08_S02,Y1_R047_C08_S02,RS_Y1_R047_C08,Y1_basic_boolean,Y3_encoded_boolean,((73 - 56) = 17) OR (27 <> 27),%28%2873%20-%2056%29%20%3D%2017%29%20OR%20%2827%20%3C%3E%2027%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C08_S03,Y2_R047_C08_S03,RS_Y2_R047_C08,Y2_boolean_variation,Y3_encoded_boolean,((86 - 69) = 17) OR (40 <> 40),%28%2886%20-%2069%29%20=%2017%29%20OR%20%2840%20<>%2040%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C08_S04,Y1_R047_C08_S04,RS_Y1_R047_C08,Y1_basic_boolean,Y3_encoded_boolean,((2 - 82) = -79) OR (53 <> 53),((2%20-%2082)%20%3D%20-79)%20OR%20(53%20%3C%3E%2053),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C08_S05,Y1_R047_C08_S05,RS_Y1_R047_C08,Y1_basic_boolean,Y3_encoded_boolean,((15 - 95) = -79) OR (66 <> 66),%28%2815%20-%2095%29%20%3D%20-79%29%20OR%20%2866%20%3C%3E%2066%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C08_S06,Y2_R047_C08_S06,RS_Y2_R047_C08,Y2_boolean_variation,Y3_encoded_boolean,((28 - 11) = 18) OR (79 <> 79),%28%2828%20-%2011%29%20=%2018%29%20OR%20%2879%20<>%2079%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C09_S01,Y1_R047_C09_S01,RS_Y1_R047_C09,Y1_basic_boolean,Y3_encoded_boolean,(((71 - 54) = 17) = TRUE),%28%28%2871%20-%2054%29%20%3D%2017%29%20%3D%20TRUE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C09_S02,Y2_R047_C09_S02,RS_Y2_R047_C09,Y2_boolean_variation,Y3_encoded_boolean,(((84 - 67) = 17) = TRUE),%28%28%2884%20-%2067%29%20=%2017%29%20=%20TRUE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C09_S03,Y1_R047_C09_S03,RS_Y1_R047_C09,Y1_basic_boolean,Y3_encoded_boolean,(((97 - 80) = 17) = TRUE),(((97%20-%2080)%20%3D%2017)%20%3D%20TRUE),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C09_S04,Y1_R047_C09_S04,RS_Y1_R047_C09,Y1_basic_boolean,Y3_encoded_boolean,(((13 - 93) = -79) = TRUE),%28%28%2813%20-%2093%29%20%3D%20-79%29%20%3D%20TRUE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C09_S05,Y2_R047_C09_S05,RS_Y2_R047_C09,Y2_boolean_variation,Y3_encoded_boolean,(((26 - 9) = 18) = TRUE),%28%28%2826%20-%209%29%20=%2018%29%20=%20TRUE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C09_S06,Y1_R047_C09_S06,RS_Y1_R047_C09,Y1_basic_boolean,Y3_encoded_boolean,(((39 - 22) = 18) = TRUE),(((39%20-%2022)%20%3D%2018)%20%3D%20TRUE),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C10_S01,Y2_R047_C10_S01,RS_Y2_R047_C10,Y2_boolean_variation,Y3_encoded_boolean,"COALESCE(((82 - 65) = 17), FALSE)",COALESCE%28%28%2882%20-%2065%29%20=%2017%29%2C%20FALSE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C10_S02,Y1_R047_C10_S02,RS_Y1_R047_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE(((95 - 78) = 17), FALSE)","COALESCE(((95%20-%2078)%20%3D%2017),%20FALSE)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C10_S03,Y1_R047_C10_S03,RS_Y1_R047_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE(((11 - 91) = -80), FALSE)",COALESCE%28%28%2811%20-%2091%29%20%3D%20-80%29%2C%20FALSE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C10_S04,Y2_R047_C10_S04,RS_Y2_R047_C10,Y2_boolean_variation,Y3_encoded_boolean,"COALESCE(((24 - 7) = 18), FALSE)",COALESCE%28%28%2824%20-%207%29%20=%2018%29%2C%20FALSE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C10_S05,Y1_R047_C10_S05,RS_Y1_R047_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE(((37 - 20) = 18), FALSE)","COALESCE(((37%20-%2020)%20%3D%2018),%20FALSE)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R047_C10_S06,Y1_R047_C10_S06,RS_Y1_R047_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE(((50 - 33) = 18), FALSE)",COALESCE%28%28%2850%20-%2033%29%20%3D%2018%29%2C%20FALSE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C01_S01,Y1_R048_C01_S01,RS_Y1_R048_C01,Y1_basic_boolean,Y3_encoded_boolean,(70 * 2) = 140,(70%20*%202)%20%3D%20140,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C01_S02,Y1_R048_C01_S02,RS_Y1_R048_C01,Y1_basic_boolean,Y3_encoded_boolean,(83 * 2) = 166,%2883%20%2A%202%29%20%3D%20166,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C01_S03,Y2_R048_C01_S03,RS_Y2_R048_C01,Y2_boolean_variation,Y3_encoded_boolean,(96 * 2) = 192,%2896%20*%202%29%20=%20192,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C01_S04,Y1_R048_C01_S04,RS_Y1_R048_C01,Y1_basic_boolean,Y3_encoded_boolean,(12 * 2) = 25,(12%20*%202)%20%3D%2025,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C01_S05,Y1_R048_C01_S05,RS_Y1_R048_C01,Y1_basic_boolean,Y3_encoded_boolean,(25 * 2) = 51,%2825%20%2A%202%29%20%3D%2051,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C01_S06,Y2_R048_C01_S06,RS_Y2_R048_C01,Y2_boolean_variation,Y3_encoded_boolean,(38 * 2) = 77,%2838%20*%202%29%20=%2077,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C02_S01,Y1_R048_C02_S01,RS_Y1_R048_C02,Y1_basic_boolean,Y3_encoded_boolean,((81 * 2) = 162),%28%2881%20%2A%202%29%20%3D%20162%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C02_S02,Y2_R048_C02_S02,RS_Y2_R048_C02,Y2_boolean_variation,Y3_encoded_boolean,((94 * 2) = 188),%28%2894%20*%202%29%20=%20188%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C02_S03,Y1_R048_C02_S03,RS_Y1_R048_C02,Y1_basic_boolean,Y3_encoded_boolean,((10 * 2) = 20),((10%20*%202)%20%3D%2020),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C02_S04,Y1_R048_C02_S04,RS_Y1_R048_C02,Y1_basic_boolean,Y3_encoded_boolean,((23 * 2) = 47),%28%2823%20%2A%202%29%20%3D%2047%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C02_S05,Y2_R048_C02_S05,RS_Y2_R048_C02,Y2_boolean_variation,Y3_encoded_boolean,((36 * 2) = 73),%28%2836%20*%202%29%20=%2073%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C02_S06,Y1_R048_C02_S06,RS_Y1_R048_C02,Y1_basic_boolean,Y3_encoded_boolean,((49 * 2) = 99),((49%20*%202)%20%3D%2099),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C03_S01,Y2_R048_C03_S01,RS_Y2_R048_C03,Y2_boolean_variation,Y3_encoded_boolean,NOT ((92 * 2) = 185),NOT%20%28%2892%20*%202%29%20=%20185%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C03_S02,Y1_R048_C03_S02,RS_Y1_R048_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT ((8 * 2) = 17),NOT%20((8%20*%202)%20%3D%2017),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C03_S03,Y1_R048_C03_S03,RS_Y1_R048_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT ((21 * 2) = 43),NOT%20%28%2821%20%2A%202%29%20%3D%2043%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C03_S04,Y2_R048_C03_S04,RS_Y2_R048_C03,Y2_boolean_variation,Y3_encoded_boolean,NOT ((34 * 2) = 68),NOT%20%28%2834%20*%202%29%20=%2068%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C03_S05,Y1_R048_C03_S05,RS_Y1_R048_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT ((47 * 2) = 94),NOT%20((47%20*%202)%20%3D%2094),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C03_S06,Y1_R048_C03_S06,RS_Y1_R048_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT ((60 * 2) = 120),NOT%20%28%2860%20%2A%202%29%20%3D%20120%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C04_S01,Y1_R048_C04_S01,RS_Y1_R048_C04,Y1_basic_boolean,Y3_encoded_boolean,((6 * 2) = 12) IS TRUE,((6%20*%202)%20%3D%2012)%20IS%20TRUE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R048_C04_S02,Y1_R048_C04_S02,RS_Y1_R048_C04,Y1_basic_boolean,Y3_encoded_boolean,((19 * 2) = 38) IS TRUE,%28%2819%20%2A%202%29%20%3D%2038%29%20IS%20TRUE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
