structure_cell_id,root_id,y_level,complexity_label,cell_index,cell_recipe,representation_contract,semantic_equivalence_group,decode_layers,requires_decode,corpus_role
Y1_PG_BOOL_R001_C01,PG_BOOL_R001,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R001,0,False,seqgan_attack_source
Y1_PG_BOOL_R062_C10,PG_BOOL_R062,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R062,0,False,seqgan_attack_source
Y1_PG_BOOL_R063_C01,PG_BOOL_R063,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R063,0,False,seqgan_attack_source
Y1_PG_BOOL_R063_C02,PG_BOOL_R063,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R063,0,False,seqgan_attack_source
Y1_PG_BOOL_R063_C03,PG_BOOL_R063,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R063,0,False,seqgan_attack_source
Y1_PG_BOOL_R063_C04,PG_BOOL_R063,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R063,0,False,seqgan_attack_source
Y1_PG_BOOL_R063_C05,PG_BOOL_R063,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R063,0,False,seqgan_attack_source
Y1_PG_BOOL_R063_C06,PG_BOOL_R063,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R063,0,False,seqgan_attack_source
Y1_PG_BOOL_R063_C07,PG_BOOL_R063,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R063,0,False,seqgan_attack_source
Y1_PG_BOOL_R063_C08,PG_BOOL_R063,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R063,0,False,seqgan_attack_source
Y1_PG_BOOL_R063_C09,PG_BOOL_R063,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R063,0,False,seqgan_attack_source
Y1_PG_BOOL_R063_C10,PG_BOOL_R063,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R063,0,False,seqgan_attack_source
Y1_PG_BOOL_R064_C01,PG_BOOL_R064,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R064,0,False,seqgan_attack_source
Y1_PG_BOOL_R064_C02,PG_BOOL_R064,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R064,0,False,seqgan_attack_source
Y1_PG_BOOL_R064_C03,PG_BOOL_R064,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R064,0,False,seqgan_attack_source
Y1_PG_BOOL_R064_C04,PG_BOOL_R064,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R064,0,False,seqgan_attack_source
Y1_PG_BOOL_R064_C05,PG_BOOL_R064,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R064,0,False,seqgan_attack_source
Y1_PG_BOOL_R064_C06,PG_BOOL_R064,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R064,0,False,seqgan_attack_source
Y1_PG_BOOL_R064_C07,PG_BOOL_R064,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R064,0,False,seqgan_attack_source
Y1_PG_BOOL_R064_C08,PG_BOOL_R064,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R064,0,False,seqgan_attack_source
Y1_PG_BOOL_R064_C09,PG_BOOL_R064,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R064,0,False,seqgan_attack_source
Y1_PG_BOOL_R064_C10,PG_BOOL_R064,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R064,0,False,seqgan_attack_source
Y1_PG_BOOL_R065_C01,PG_BOOL_R065,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R065,0,False,seqgan_attack_source
Y1_PG_BOOL_R065_C02,PG_BOOL_R065,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R065,0,False,seqgan_attack_source
Y1_PG_BOOL_R065_C03,PG_BOOL_R065,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R065,0,False,seqgan_attack_source
Y1_PG_BOOL_R065_C04,PG_BOOL_R065,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R065,0,False,seqgan_attack_source
Y1_PG_BOOL_R065_C05,PG_BOOL_R065,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R065,0,False,seqgan_attack_source
Y1_PG_BOOL_R065_C06,PG_BOOL_R065,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R065,0,False,seqgan_attack_source
Y1_PG_BOOL_R065_C07,PG_BOOL_R065,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R065,0,False,seqgan_attack_source
Y1_PG_BOOL_R065_C08,PG_BOOL_R065,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R065,0,False,seqgan_attack_source
Y1_PG_BOOL_R065_C09,PG_BOOL_R065,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R065,0,False,seqgan_attack_source
Y1_PG_BOOL_R065_C10,PG_BOOL_R065,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R065,0,False,seqgan_attack_source
Y1_PG_BOOL_R066_C01,PG_BOOL_R066,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R066,0,False,seqgan_attack_source
Y1_PG_BOOL_R066_C02,PG_BOOL_R066,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R066,0,False,seqgan_attack_source
Y1_PG_BOOL_R066_C03,PG_BOOL_R066,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R066,0,False,seqgan_attack_source
Y1_PG_BOOL_R066_C04,PG_BOOL_R066,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R066,0,False,seqgan_attack_source
Y1_PG_BOOL_R066_C05,PG_BOOL_R066,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R066,0,False,seqgan_attack_source
Y1_PG_BOOL_R066_C06,PG_BOOL_R066,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R066,0,False,seqgan_attack_source
Y1_PG_BOOL_R066_C07,PG_BOOL_R066,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R066,0,False,seqgan_attack_source
Y1_PG_BOOL_R066_C08,PG_BOOL_R066,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R066,0,False,seqgan_attack_source
Y1_PG_BOOL_R066_C09,PG_BOOL_R066,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R066,0,False,seqgan_attack_source
Y1_PG_BOOL_R066_C10,PG_BOOL_R066,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R066,0,False,seqgan_attack_source
Y1_PG_BOOL_R067_C01,PG_BOOL_R067,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R067,0,False,seqgan_attack_source
Y1_PG_BOOL_R067_C02,PG_BOOL_R067,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R067,0,False,seqgan_attack_source
Y1_PG_BOOL_R067_C03,PG_BOOL_R067,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R067,0,False,seqgan_attack_source
Y1_PG_BOOL_R067_C04,PG_BOOL_R067,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R067,0,False,seqgan_attack_source
Y1_PG_BOOL_R067_C05,PG_BOOL_R067,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R067,0,False,seqgan_attack_source
Y1_PG_BOOL_R067_C06,PG_BOOL_R067,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R067,0,False,seqgan_attack_source
Y1_PG_BOOL_R067_C07,PG_BOOL_R067,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R067,0,False,seqgan_attack_source
Y1_PG_BOOL_R067_C08,PG_BOOL_R067,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R067,0,False,seqgan_attack_source
Y1_PG_BOOL_R067_C09,PG_BOOL_R067,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R067,0,False,seqgan_attack_source
Y1_PG_BOOL_R067_C10,PG_BOOL_R067,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R067,0,False,seqgan_attack_source
Y1_PG_BOOL_R068_C01,PG_BOOL_R068,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R068,0,False,seqgan_attack_source
Y1_PG_BOOL_R068_C02,PG_BOOL_R068,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R068,0,False,seqgan_attack_source
Y1_PG_BOOL_R068_C03,PG_BOOL_R068,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R068,0,False,seqgan_attack_source
Y1_PG_BOOL_R068_C04,PG_BOOL_R068,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R068,0,False,seqgan_attack_source
Y1_PG_BOOL_R068_C05,PG_BOOL_R068,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R068,0,False,seqgan_attack_source
Y1_PG_BOOL_R068_C06,PG_BOOL_R068,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R068,0,False,seqgan_attack_source
Y1_PG_BOOL_R068_C07,PG_BOOL_R068,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R068,0,False,seqgan_attack_source
Y1_PG_BOOL_R068_C08,PG_BOOL_R068,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R068,0,False,seqgan_attack_source
Y1_PG_BOOL_R068_C09,PG_BOOL_R068,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R068,0,False,seqgan_attack_source
Y1_PG_BOOL_R068_C10,PG_BOOL_R068,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R068,0,False,seqgan_attack_source
Y1_PG_BOOL_R069_C01,PG_BOOL_R069,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R069,0,False,seqgan_attack_source
Y1_PG_BOOL_R069_C02,PG_BOOL_R069,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R069,0,False,seqgan_attack_source
Y1_PG_BOOL_R069_C03,PG_BOOL_R069,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R069,0,False,seqgan_attack_source
Y1_PG_BOOL_R069_C04,PG_BOOL_R069,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R069,0,False,seqgan_attack_source
Y1_PG_BOOL_R069_C05,PG_BOOL_R069,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R069,0,False,seqgan_attack_source
Y1_PG_BOOL_R069_C06,PG_BOOL_R069,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R069,0,False,seqgan_attack_source
Y1_PG_BOOL_R069_C07,PG_BOOL_R069,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R069,0,False,seqgan_attack_source
Y1_PG_BOOL_R069_C08,PG_BOOL_R069,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R069,0,False,seqgan_attack_source
Y1_PG_BOOL_R069_C09,PG_BOOL_R069,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R069,0,False,seqgan_attack_source
Y1_PG_BOOL_R069_C10,PG_BOOL_R069,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R069,0,False,seqgan_attack_source
Y1_PG_BOOL_R070_C01,PG_BOOL_R070,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R070,0,False,seqgan_attack_source
Y1_PG_BOOL_R070_C02,PG_BOOL_R070,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R070,0,False,seqgan_attack_source
Y1_PG_BOOL_R070_C03,PG_BOOL_R070,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R070,0,False,seqgan_attack_source
Y1_PG_BOOL_R070_C04,PG_BOOL_R070,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R070,0,False,seqgan_attack_source
Y1_PG_BOOL_R070_C05,PG_BOOL_R070,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R070,0,False,seqgan_attack_source
Y1_PG_BOOL_R070_C06,PG_BOOL_R070,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R070,0,False,seqgan_attack_source
Y1_PG_BOOL_R070_C07,PG_BOOL_R070,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R070,0,False,seqgan_attack_source
Y1_PG_BOOL_R070_C08,PG_BOOL_R070,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R070,0,False,seqgan_attack_source
Y1_PG_BOOL_R070_C09,PG_BOOL_R070,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R070,0,False,seqgan_attack_source
Y1_PG_BOOL_R070_C10,PG_BOOL_R070,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R070,0,False,seqgan_attack_source
Y1_PG_BOOL_R071_C01,PG_BOOL_R071,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R071,0,False,seqgan_attack_source
Y1_PG_BOOL_R071_C02,PG_BOOL_R071,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R071,0,False,seqgan_attack_source
Y1_PG_BOOL_R071_C03,PG_BOOL_R071,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R071,0,False,seqgan_attack_source
Y1_PG_BOOL_R071_C04,PG_BOOL_R071,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R071,0,False,seqgan_attack_source
Y1_PG_BOOL_R071_C05,PG_BOOL_R071,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R071,0,False,seqgan_attack_source
Y1_PG_BOOL_R071_C06,PG_BOOL_R071,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R071,0,False,seqgan_attack_source
Y1_PG_BOOL_R071_C07,PG_BOOL_R071,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R071,0,False,seqgan_attack_source
Y1_PG_BOOL_R071_C08,PG_BOOL_R071,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R071,0,False,seqgan_attack_source
Y1_PG_BOOL_R071_C09,PG_BOOL_R071,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R071,0,False,seqgan_attack_source
Y1_PG_BOOL_R071_C10,PG_BOOL_R071,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R071,0,False,seqgan_attack_source
Y1_PG_BOOL_R072_C01,PG_BOOL_R072,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R072,0,False,seqgan_attack_source
Y1_PG_BOOL_R072_C02,PG_BOOL_R072,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R072,0,False,seqgan_attack_source
Y1_PG_BOOL_R072_C03,PG_BOOL_R072,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R072,0,False,seqgan_attack_source
Y1_PG_BOOL_R072_C04,PG_BOOL_R072,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R072,0,False,seqgan_attack_source
Y1_PG_BOOL_R072_C05,PG_BOOL_R072,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R072,0,False,seqgan_attack_source
Y1_PG_BOOL_R072_C06,PG_BOOL_R072,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R072,0,False,seqgan_attack_source
Y1_PG_BOOL_R072_C07,PG_BOOL_R072,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R072,0,False,seqgan_attack_source
Y1_PG_BOOL_R072_C08,PG_BOOL_R072,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R072,0,False,seqgan_attack_source
Y1_PG_BOOL_R072_C09,PG_BOOL_R072,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R072,0,False,seqgan_attack_source
