sample_id,module_id,parent_sample_id,parent_module_level,payload_before_transform,payload_raw,payload_canonical,validation_payload_v4,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved,semantic_preservation_basis
Y3_R100_C07_S02,Y3_encoded_boolean,Y2_R100_C07_S02,Y2_boolean_variation,(((28 = 28) OR (28 = 45)) AND (62 = 62)) AND (79 = 79),%28%28%2828%20=%2028%29%20OR%20%2828%20=%2045%29%29%20AND%20%2862%20=%2062%29%29%20AND%20%2879%20=%2079%29,(((28 = 28) OR (28 = 45)) AND (62 = 62)) AND (79 = 79),(((28 = 28) OR (28 = 45)) AND (62 = 62)) AND (79 = 79),T_Y3_URL_PARTIAL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C07_S03,Y3_encoded_boolean,Y1_R100_C07_S03,Y1_basic_boolean,(((41 = 41) OR (41 = 58)) AND (75 = 75)) AND (92 = 92),(((41%20%3D%2041)%20OR%20(41%20%3D%2058))%20AND%20(75%20%3D%2075))%20AND%20(92%20%3D%2092),(((41 = 41) OR (41 = 58)) AND (75 = 75)) AND (92 = 92),(((41 = 41) OR (41 = 58)) AND (75 = 75)) AND (92 = 92),T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C07_S04,Y3_encoded_boolean,Y1_R100_C07_S04,Y1_basic_boolean,(((54 = 71) OR (54 = 71)) AND (88 = 88)) AND (8 = 8),%28%28%2854%20%3D%2071%29%20OR%20%2854%20%3D%2071%29%29%20AND%20%2888%20%3D%2088%29%29%20AND%20%288%20%3D%208%29,(((54 = 71) OR (54 = 71)) AND (88 = 88)) AND (8 = 8),(((54 = 71) OR (54 = 71)) AND (88 = 88)) AND (8 = 8),T_Y3_URL_FULL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C07_S05,Y3_encoded_boolean,Y2_R100_C07_S05,Y2_boolean_variation,(((67 = 84) OR (67 = 84)) AND (4 = 4)) AND (21 = 21),%28%28%2867%20=%2084%29%20OR%20%2867%20=%2084%29%29%20AND%20%284%20=%204%29%29%20AND%20%2821%20=%2021%29,(((67 = 84) OR (67 = 84)) AND (4 = 4)) AND (21 = 21),(((67 = 84) OR (67 = 84)) AND (4 = 4)) AND (21 = 21),T_Y3_URL_PARTIAL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C07_S06,Y3_encoded_boolean,Y1_R100_C07_S06,Y1_basic_boolean,(((80 = 97) OR (80 = 97)) AND (17 = 17)) AND (34 = 34),(((80%20%3D%2097)%20OR%20(80%20%3D%2097))%20AND%20(17%20%3D%2017))%20AND%20(34%20%3D%2034),(((80 = 97) OR (80 = 97)) AND (17 = 17)) AND (34 = 34),(((80 = 97) OR (80 = 97)) AND (17 = 17)) AND (34 = 34),T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C08_S01,Y3_encoded_boolean,Y2_R100_C08_S01,Y2_boolean_variation,(((26 = 26) OR (26 = 43)) AND (60 = 60)) OR (94 <> 94),%28%28%2826%20=%2026%29%20OR%20%2826%20=%2043%29%29%20AND%20%2860%20=%2060%29%29%20OR%20%2894%20<>%2094%29,(((26 = 26) OR (26 = 43)) AND (60 = 60)) OR (94 <> 94),(((26 = 26) OR (26 = 43)) AND (60 = 60)) OR (94 <> 94),T_Y3_URL_PARTIAL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C08_S02,Y3_encoded_boolean,Y1_R100_C08_S02,Y1_basic_boolean,(((39 = 39) OR (39 = 56)) AND (73 = 73)) OR (10 <> 10),(((39%20%3D%2039)%20OR%20(39%20%3D%2056))%20AND%20(73%20%3D%2073))%20OR%20(10%20%3C%3E%2010),(((39 = 39) OR (39 = 56)) AND (73 = 73)) OR (10 <> 10),(((39 = 39) OR (39 = 56)) AND (73 = 73)) OR (10 <> 10),T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C08_S03,Y3_encoded_boolean,Y1_R100_C08_S03,Y1_basic_boolean,(((52 = 52) OR (52 = 69)) AND (86 = 86)) OR (23 <> 23),%28%28%2852%20%3D%2052%29%20OR%20%2852%20%3D%2069%29%29%20AND%20%2886%20%3D%2086%29%29%20OR%20%2823%20%3C%3E%2023%29,(((52 = 52) OR (52 = 69)) AND (86 = 86)) OR (23 <> 23),(((52 = 52) OR (52 = 69)) AND (86 = 86)) OR (23 <> 23),T_Y3_URL_FULL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C08_S04,Y3_encoded_boolean,Y2_R100_C08_S04,Y2_boolean_variation,(((65 = 82) OR (65 = 82)) AND (2 = 2)) OR (36 <> 36),%28%28%2865%20=%2082%29%20OR%20%2865%20=%2082%29%29%20AND%20%282%20=%202%29%29%20OR%20%2836%20<>%2036%29,(((65 = 82) OR (65 = 82)) AND (2 = 2)) OR (36 <> 36),(((65 = 82) OR (65 = 82)) AND (2 = 2)) OR (36 <> 36),T_Y3_URL_PARTIAL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C08_S05,Y3_encoded_boolean,Y1_R100_C08_S05,Y1_basic_boolean,(((78 = 95) OR (78 = 95)) AND (15 = 15)) OR (49 <> 49),(((78%20%3D%2095)%20OR%20(78%20%3D%2095))%20AND%20(15%20%3D%2015))%20OR%20(49%20%3C%3E%2049),(((78 = 95) OR (78 = 95)) AND (15 = 15)) OR (49 <> 49),(((78 = 95) OR (78 = 95)) AND (15 = 15)) OR (49 <> 49),T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C08_S06,Y3_encoded_boolean,Y1_R100_C08_S06,Y1_basic_boolean,(((91 = 11) OR (91 = 11)) AND (28 = 28)) OR (62 <> 62),%28%28%2891%20%3D%2011%29%20OR%20%2891%20%3D%2011%29%29%20AND%20%2828%20%3D%2028%29%29%20OR%20%2862%20%3C%3E%2062%29,(((91 = 11) OR (91 = 11)) AND (28 = 28)) OR (62 <> 62),(((91 = 11) OR (91 = 11)) AND (28 = 28)) OR (62 <> 62),T_Y3_URL_FULL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C09_S01,Y3_encoded_boolean,Y1_R100_C09_S01,Y1_basic_boolean,((((37 = 37) OR (37 = 54)) AND (71 = 71)) = TRUE),((((37%20%3D%2037)%20OR%20(37%20%3D%2054))%20AND%20(71%20%3D%2071))%20%3D%20TRUE),((((37 = 37) OR (37 = 54)) AND (71 = 71)) = TRUE),((((37 = 37) OR (37 = 54)) AND (71 = 71)) = TRUE),T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C09_S02,Y3_encoded_boolean,Y1_R100_C09_S02,Y1_basic_boolean,((((50 = 50) OR (50 = 67)) AND (84 = 84)) = TRUE),%28%28%28%2850%20%3D%2050%29%20OR%20%2850%20%3D%2067%29%29%20AND%20%2884%20%3D%2084%29%29%20%3D%20TRUE%29,((((50 = 50) OR (50 = 67)) AND (84 = 84)) = TRUE),((((50 = 50) OR (50 = 67)) AND (84 = 84)) = TRUE),T_Y3_URL_FULL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C09_S03,Y3_encoded_boolean,Y2_R100_C09_S03,Y2_boolean_variation,((((63 = 63) OR (63 = 80)) AND (97 = 97)) = TRUE),%28%28%28%2863%20=%2063%29%20OR%20%2863%20=%2080%29%29%20AND%20%2897%20=%2097%29%29%20=%20TRUE%29,((((63 = 63) OR (63 = 80)) AND (97 = 97)) = TRUE),((((63 = 63) OR (63 = 80)) AND (97 = 97)) = TRUE),T_Y3_URL_PARTIAL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C09_S04,Y3_encoded_boolean,Y1_R100_C09_S04,Y1_basic_boolean,((((76 = 93) OR (76 = 93)) AND (13 = 13)) = TRUE),((((76%20%3D%2093)%20OR%20(76%20%3D%2093))%20AND%20(13%20%3D%2013))%20%3D%20TRUE),((((76 = 93) OR (76 = 93)) AND (13 = 13)) = TRUE),((((76 = 93) OR (76 = 93)) AND (13 = 13)) = TRUE),T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C09_S05,Y3_encoded_boolean,Y1_R100_C09_S05,Y1_basic_boolean,((((89 = 9) OR (89 = 9)) AND (26 = 26)) = TRUE),%28%28%28%2889%20%3D%209%29%20OR%20%2889%20%3D%209%29%29%20AND%20%2826%20%3D%2026%29%29%20%3D%20TRUE%29,((((89 = 9) OR (89 = 9)) AND (26 = 26)) = TRUE),((((89 = 9) OR (89 = 9)) AND (26 = 26)) = TRUE),T_Y3_URL_FULL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C09_S06,Y3_encoded_boolean,Y2_R100_C09_S06,Y2_boolean_variation,((((5 = 22) OR (5 = 22)) AND (39 = 39)) = TRUE),%28%28%28%285%20=%2022%29%20OR%20%285%20=%2022%29%29%20AND%20%2839%20=%2039%29%29%20=%20TRUE%29,((((5 = 22) OR (5 = 22)) AND (39 = 39)) = TRUE),((((5 = 22) OR (5 = 22)) AND (39 = 39)) = TRUE),T_Y3_URL_PARTIAL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C10_S01,Y3_encoded_boolean,Y1_R100_C10_S01,Y1_basic_boolean,"COALESCE((((48 = 48) OR (48 = 65)) AND (82 = 82)), FALSE)",COALESCE%28%28%28%2848%20%3D%2048%29%20OR%20%2848%20%3D%2065%29%29%20AND%20%2882%20%3D%2082%29%29%2C%20FALSE%29,"COALESCE((((48 = 48) OR (48 = 65)) AND (82 = 82)), FALSE)","COALESCE((((48 = 48) OR (48 = 65)) AND (82 = 82)), FALSE)",T_Y3_URL_FULL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C10_S02,Y3_encoded_boolean,Y2_R100_C10_S02,Y2_boolean_variation,"COALESCE((((61 = 61) OR (61 = 78)) AND (95 = 95)), FALSE)",COALESCE%28%28%28%2861%20=%2061%29%20OR%20%2861%20=%2078%29%29%20AND%20%2895%20=%2095%29%29%2C%20FALSE%29,"COALESCE((((61 = 61) OR (61 = 78)) AND (95 = 95)), FALSE)","COALESCE((((61 = 61) OR (61 = 78)) AND (95 = 95)), FALSE)",T_Y3_URL_PARTIAL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C10_S03,Y3_encoded_boolean,Y1_R100_C10_S03,Y1_basic_boolean,"COALESCE((((74 = 74) OR (74 = 91)) AND (11 = 11)), FALSE)","COALESCE((((74%20%3D%2074)%20OR%20(74%20%3D%2091))%20AND%20(11%20%3D%2011)),%20FALSE)","COALESCE((((74 = 74) OR (74 = 91)) AND (11 = 11)), FALSE)","COALESCE((((74 = 74) OR (74 = 91)) AND (11 = 11)), FALSE)",T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C10_S04,Y3_encoded_boolean,Y1_R100_C10_S04,Y1_basic_boolean,"COALESCE((((87 = 7) OR (87 = 7)) AND (24 = 24)), FALSE)",COALESCE%28%28%28%2887%20%3D%207%29%20OR%20%2887%20%3D%207%29%29%20AND%20%2824%20%3D%2024%29%29%2C%20FALSE%29,"COALESCE((((87 = 7) OR (87 = 7)) AND (24 = 24)), FALSE)","COALESCE((((87 = 7) OR (87 = 7)) AND (24 = 24)), FALSE)",T_Y3_URL_FULL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C10_S05,Y3_encoded_boolean,Y2_R100_C10_S05,Y2_boolean_variation,"COALESCE((((3 = 20) OR (3 = 20)) AND (37 = 37)), FALSE)",COALESCE%28%28%28%283%20=%2020%29%20OR%20%283%20=%2020%29%29%20AND%20%2837%20=%2037%29%29%2C%20FALSE%29,"COALESCE((((3 = 20) OR (3 = 20)) AND (37 = 37)), FALSE)","COALESCE((((3 = 20) OR (3 = 20)) AND (37 = 37)), FALSE)",T_Y3_URL_PARTIAL,1,1,1,canonical_normalization_only_runtime_not_run
Y3_R100_C10_S06,Y3_encoded_boolean,Y1_R100_C10_S06,Y1_basic_boolean,"COALESCE((((16 = 33) OR (16 = 33)) AND (50 = 50)), FALSE)","COALESCE((((16%20%3D%2033)%20OR%20(16%20%3D%2033))%20AND%20(50%20%3D%2050)),%20FALSE)","COALESCE((((16 = 33) OR (16 = 33)) AND (50 = 50)), FALSE)","COALESCE((((16 = 33) OR (16 = 33)) AND (50 = 50)), FALSE)",T_Y3_OPERATOR_QUOTE_PERCENT,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C01_S01,Y4_obfuscated_boolean,Y1_R001_C01_S01,Y1_basic_boolean,32 = 32,32	 =	 32,32 = 32,32 = 32,T_Y4_TAB_SPACE,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C01_S02,Y4_obfuscated_boolean,Y1_R001_C01_S02,Y1_basic_boolean,45 = 45,45/**/=/**/45,45 = 45,45 = 45,T_Y4_COMMENT_WS,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C01_S03,Y4_obfuscated_boolean,Y2_R001_C01_S03,Y2_boolean_variation,((58 = 58)),((58	 =	 58)),58 = 58,((58 = 58)),T_Y4_EXTRA_PARENTHESES,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C01_S04,Y4_obfuscated_boolean,Y1_R001_C01_S04,Y1_basic_boolean,71 = 88,71/**/=/**/88,71 = 88,71 = 88,T_Y4_COMMENT_WS,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C01_S05,Y4_obfuscated_boolean,Y1_R001_C01_S05,Y1_basic_boolean,84 = 4,84	 =	 4,84 = 4,84 = 4,T_Y4_TAB_SPACE,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C01_S06,Y4_obfuscated_boolean,Y1_R001_C01_S06,Y1_basic_boolean,97 = 17,97/**/=/**/17,97 = 17,97 = 17,T_Y4_COMMENT_WS,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C02_S01,Y4_obfuscated_boolean,Y1_R001_C02_S01,Y1_basic_boolean,(43 = 43),(43/**/=/**/43),(43 = 43),(43 = 43),T_Y4_COMMENT_WS,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C02_S02,Y4_obfuscated_boolean,Y1_R001_C02_S02,Y1_basic_boolean,(56 = 56),(56	 =	 56),(56 = 56),(56 = 56),T_Y4_TAB_SPACE,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C02_S03,Y4_obfuscated_boolean,Y2_R001_C02_S03,Y2_boolean_variation,(((69 = 69))),(((69/**/=/**/69))),(69 = 69),(((69 = 69))),T_Y4_EXTRA_PARENTHESES,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C02_S04,Y4_obfuscated_boolean,Y1_R001_C02_S04,Y1_basic_boolean,(82 = 2),(82	 =	 2),(82 = 2),(82 = 2),T_Y4_TAB_SPACE,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C02_S05,Y4_obfuscated_boolean,Y1_R001_C02_S05,Y1_basic_boolean,(95 = 15),(95/**/=/**/15),(95 = 15),(95 = 15),T_Y4_COMMENT_WS,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C02_S06,Y4_obfuscated_boolean,Y1_R001_C02_S06,Y1_basic_boolean,(11 = 28),(11	 =	 28),(11 = 28),(11 = 28),T_Y4_TAB_SPACE,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R001_C03_S01,Y4_obfuscated_boolean,Y1_R001_C03_S01,Y1_basic_boolean,NoT (54 = 71),NoT	 (54	 =	 71),NOT (54 = 71),NoT (54 = 71),T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C03_S02,Y4_obfuscated_boolean,Y1_R001_C03_S02,Y1_basic_boolean,NoT (67 = 84),NoT/**/(67/**/=/**/84),NOT (67 = 84),NoT (67 = 84),T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C03_S03,Y4_obfuscated_boolean,Y2_R001_C03_S03,Y2_boolean_variation,((NoT (80 = 97))),((NoT	 (80	 =	 97))),NOT (80 = 97),((NoT (80 = 97))),T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C03_S04,Y4_obfuscated_boolean,Y1_R001_C03_S04,Y1_basic_boolean,NoT (93 = 93),NoT/**/(93/**/=/**/93),NOT (93 = 93),NoT (93 = 93),T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C03_S05,Y4_obfuscated_boolean,Y1_R001_C03_S05,Y1_basic_boolean,NoT (9 = 9),NoT	 (9	 =	 9),NOT (9 = 9),NoT (9 = 9),T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C03_S06,Y4_obfuscated_boolean,Y1_R001_C03_S06,Y1_basic_boolean,NoT (22 = 22),NoT/**/(22/**/=/**/22),NOT (22 = 22),NoT (22 = 22),T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C04_S01,Y4_obfuscated_boolean,Y1_R001_C04_S01,Y1_basic_boolean,(65 = 65) IS trUE,(65/**/=/**/65)/**/IS/**/trUE,(65 = 65) IS TRUE,(65 = 65) IS trUE,T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C04_S02,Y4_obfuscated_boolean,Y1_R001_C04_S02,Y1_basic_boolean,(78 = 78) IS trUE,(78	 =	 78)	 IS	 trUE,(78 = 78) IS TRUE,(78 = 78) IS trUE,T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C04_S03,Y4_obfuscated_boolean,Y2_R001_C04_S03,Y2_boolean_variation,(((91 = 91) IS trUE)),(((91/**/=/**/91)/**/IS/**/trUE)),(91 = 91) IS TRUE,(((91 = 91) IS trUE)),T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C04_S04,Y4_obfuscated_boolean,Y1_R001_C04_S04,Y1_basic_boolean,(7 = 24) IS trUE,(7	 =	 24)	 IS	 trUE,(7 = 24) IS TRUE,(7 = 24) IS trUE,T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C04_S05,Y4_obfuscated_boolean,Y1_R001_C04_S05,Y1_basic_boolean,(20 = 37) IS trUE,(20/**/=/**/37)/**/IS/**/trUE,(20 = 37) IS TRUE,(20 = 37) IS trUE,T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C04_S06,Y4_obfuscated_boolean,Y1_R001_C04_S06,Y1_basic_boolean,(33 = 50) IS trUE,(33	 =	 50)	 IS	 trUE,(33 = 50) IS TRUE,(33 = 50) IS trUE,T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C05_S01,Y4_obfuscated_boolean,Y1_R001_C05_S01,Y1_basic_boolean,(76 = 76) is NoT FaLse,(76	 =	 76)	 is	 NoT	 FaLse,(76 = 76) IS NOT FALSE,(76 = 76) is NoT FaLse,T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C05_S02,Y4_obfuscated_boolean,Y1_R001_C05_S02,Y1_basic_boolean,(89 = 89) is NoT FaLse,(89/**/=/**/89)/**/is/**/NoT/**/FaLse,(89 = 89) IS NOT FALSE,(89 = 89) is NoT FaLse,T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C05_S03,Y4_obfuscated_boolean,Y2_R001_C05_S03,Y2_boolean_variation,(((5 = 5) is NoT FaLse)),(((5	 =	 5)	 is	 NoT	 FaLse)),(5 = 5) IS NOT FALSE,(((5 = 5) is NoT FaLse)),T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C05_S04,Y4_obfuscated_boolean,Y1_R001_C05_S04,Y1_basic_boolean,(18 = 35) is NoT FaLse,(18/**/=/**/35)/**/is/**/NoT/**/FaLse,(18 = 35) IS NOT FALSE,(18 = 35) is NoT FaLse,T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C05_S05,Y4_obfuscated_boolean,Y1_R001_C05_S05,Y1_basic_boolean,(31 = 48) is NoT FaLse,(31	 =	 48)	 is	 NoT	 FaLse,(31 = 48) IS NOT FALSE,(31 = 48) is NoT FaLse,T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C05_S06,Y4_obfuscated_boolean,Y1_R001_C05_S06,Y1_basic_boolean,(44 = 61) is NoT FaLse,(44/**/=/**/61)/**/is/**/NoT/**/FaLse,(44 = 61) IS NOT FALSE,(44 = 61) is NoT FaLse,T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C06_S01,Y4_obfuscated_boolean,Y1_R001_C06_S01,Y1_basic_boolean,CASE WhEn (87 = 87) thEn trUE ElSE fAlSE End,CASE/**/WhEn/**/(87/**/=/**/87)/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End,CASE WHEN (87 = 87) THEN TRUE ELSE FALSE END,CASE WhEn (87 = 87) thEn trUE ElSE fAlSE End,T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C06_S02,Y4_obfuscated_boolean,Y1_R001_C06_S02,Y1_basic_boolean,CASE WhEn (3 = 3) thEn trUE ElSE fAlSE End,CASE	 WhEn	 (3	 =	 3)	 thEn	 trUE	 ElSE	 fAlSE	 End,CASE WHEN (3 = 3) THEN TRUE ELSE FALSE END,CASE WhEn (3 = 3) thEn trUE ElSE fAlSE End,T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C06_S03,Y4_obfuscated_boolean,Y2_R001_C06_S03,Y2_boolean_variation,((CASE WhEn (16 = 16) thEn trUE ElSE fAlSE End)),((CASE/**/WhEn/**/(16/**/=/**/16)/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End)),CASE WHEN (16 = 16) THEN TRUE ELSE FALSE END,((CASE WhEn (16 = 16) thEn trUE ElSE fAlSE End)),T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C06_S04,Y4_obfuscated_boolean,Y1_R001_C06_S04,Y1_basic_boolean,CASE WhEn (29 = 46) thEn trUE ElSE fAlSE End,CASE	 WhEn	 (29	 =	 46)	 thEn	 trUE	 ElSE	 fAlSE	 End,CASE WHEN (29 = 46) THEN TRUE ELSE FALSE END,CASE WhEn (29 = 46) thEn trUE ElSE fAlSE End,T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C06_S05,Y4_obfuscated_boolean,Y1_R001_C06_S05,Y1_basic_boolean,CASE WhEn (42 = 59) thEn trUE ElSE fAlSE End,CASE/**/WhEn/**/(42/**/=/**/59)/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End,CASE WHEN (42 = 59) THEN TRUE ELSE FALSE END,CASE WhEn (42 = 59) thEn trUE ElSE fAlSE End,T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C06_S06,Y4_obfuscated_boolean,Y1_R001_C06_S06,Y1_basic_boolean,CASE WhEn (55 = 72) thEn trUE ElSE fAlSE End,CASE	 WhEn	 (55	 =	 72)	 thEn	 trUE	 ElSE	 fAlSE	 End,CASE WHEN (55 = 72) THEN TRUE ELSE FALSE END,CASE WhEn (55 = 72) thEn trUE ElSE fAlSE End,T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C07_S01,Y4_obfuscated_boolean,Y1_R001_C07_S01,Y1_basic_boolean,(1 = 1) aND (52 = 52),(1	 =	 1)	 aND	 (52	 =	 52),(1 = 1) AND (52 = 52),(1 = 1) aND (52 = 52),T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C07_S02,Y4_obfuscated_boolean,Y1_R001_C07_S02,Y1_basic_boolean,(14 = 14) aND (65 = 65),(14/**/=/**/14)/**/aND/**/(65/**/=/**/65),(14 = 14) AND (65 = 65),(14 = 14) aND (65 = 65),T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C07_S03,Y4_obfuscated_boolean,Y2_R001_C07_S03,Y2_boolean_variation,(((27 = 27) aND (78 = 78))),(((27	 =	 27)	 aND	 (78	 =	 78))),(27 = 27) AND (78 = 78),(((27 = 27) aND (78 = 78))),T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C07_S04,Y4_obfuscated_boolean,Y1_R001_C07_S04,Y1_basic_boolean,(40 = 57) aND (91 = 91),(40/**/=/**/57)/**/aND/**/(91/**/=/**/91),(40 = 57) AND (91 = 91),(40 = 57) aND (91 = 91),T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C07_S05,Y4_obfuscated_boolean,Y1_R001_C07_S05,Y1_basic_boolean,(53 = 70) aND (7 = 7),(53	 =	 70)	 aND	 (7	 =	 7),(53 = 70) AND (7 = 7),(53 = 70) aND (7 = 7),T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C07_S06,Y4_obfuscated_boolean,Y1_R001_C07_S06,Y1_basic_boolean,(66 = 83) aND (20 = 20),(66/**/=/**/83)/**/aND/**/(20/**/=/**/20),(66 = 83) AND (20 = 20),(66 = 83) aND (20 = 20),T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C08_S01,Y4_obfuscated_boolean,Y1_R001_C08_S01,Y1_basic_boolean,(12 = 12) Or (80 <> 80),(12/**/=/**/12)/**/Or/**/(80/**/<>/**/80),(12 = 12) OR (80 <> 80),(12 = 12) Or (80 <> 80),T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C08_S02,Y4_obfuscated_boolean,Y1_R001_C08_S02,Y1_basic_boolean,(25 = 25) Or (93 <> 93),(25	 =	 25)	 Or	 (93	 <>	 93),(25 = 25) OR (93 <> 93),(25 = 25) Or (93 <> 93),T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C08_S03,Y4_obfuscated_boolean,Y2_R001_C08_S03,Y2_boolean_variation,(((38 = 38) Or (9 <> 9))),(((38/**/=/**/38)/**/Or/**/(9/**/<>/**/9))),(38 = 38) OR (9 <> 9),(((38 = 38) Or (9 <> 9))),T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C08_S04,Y4_obfuscated_boolean,Y1_R001_C08_S04,Y1_basic_boolean,(51 = 68) Or (22 <> 22),(51	 =	 68)	 Or	 (22	 <>	 22),(51 = 68) OR (22 <> 22),(51 = 68) Or (22 <> 22),T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C08_S05,Y4_obfuscated_boolean,Y1_R001_C08_S05,Y1_basic_boolean,(64 = 81) Or (35 <> 35),(64/**/=/**/81)/**/Or/**/(35/**/<>/**/35),(64 = 81) OR (35 <> 35),(64 = 81) Or (35 <> 35),T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R001_C08_S06,Y4_obfuscated_boolean,Y1_R001_C08_S06,Y1_basic_boolean,(77 = 94) Or (48 <> 48),(77	 =	 94)	 Or	 (48	 <>	 48),(77 = 94) OR (48 <> 48),(77 = 94) Or (48 <> 48),T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
